name,name,spearman,pval
TFC3,TFC3,-0.24236453201970437,0.20524483854439135
VPS8,VPS8,0.037438423645320185,0.8471069709564462
EFB1,EFB1,0.10738916256157634,0.5792519109953265
YAL004W,YAL004W,-0.2538121270241765,0.18398794340046007
SSA1,SSA1,-0.7123152709359604,1.4614070103168055e-05
ERP2,ERP2,0.31330049261083737,0.09793950382296848
FUN14,FUN14,0.05517241379310344,0.7762112653309984
SPO7,SPO7,-0.04778325123152708,0.8055721179910065
MDM10,MDM10,-0.10985221674876844,0.5705293768306984
SWC3,SWC3,0.0083743842364532,0.965610361799865
CYS3,CYS3,0.3453201970443349,0.06654873718463239
DEP1,DEP1,-0.1650246305418719,0.39228460940552734
SYN8,SYN8,0.16699507389162557,0.38657700067785605
NTG1,NTG1,-0.10147783251231525,0.6004229677669772
TPD3,TPD3,-0.18916256157635464,0.3257189660095857
PSK1,PSK1,-0.3073891625615763,0.10478700580208226
LDS1,LDS1,-0.0987794119543119,0.6101955082955826
FUN30,FUN30,-0.13152709359605907,0.4964392674121728
ATS1,ATS1,0.2748768472906403,0.1489883358777664
CCR4,CCR4,0.17733990147783246,0.3574052891780468
FUN26,FUN26,0.17536945812807878,0.36285842847797944
PMT2,PMT2,0.15024630541871917,0.4366029616223077
LTE1,LTE1,0.43940886699507375,0.017081352410855153
MAK16,MAK16,0.18078817733990143,0.347980194534642
DRS2,DRS2,0.07881773399014776,0.684441732767979
SAW1,SAW1,0.10788177339901475,0.5775026890076811
FRT2,FRT2,-0.16059113300492608,0.40530153423881365
MYO4,MYO4,0.34482758620689646,0.0669635349661982
SNC1,SNC1,-0.06059113300492609,0.7548676629159325
GIP4,GIP4,-0.20886699507389156,0.27687970153394353
PRP45,PRP45,0.04630541871921181,0.8114768200328777
POP5,POP5,-0.225615763546798,0.23928210376671005
FUN19,FUN19,0.04334975369458127,0.8233163121901836
FUN12,FUN12,-0.35566502463054184,0.05829023496021259
RBG1,RBG1,0.4748768472906402,0.00923947076748909
YAL037W,YAL037W,0.2009852216748768,0.2958172885690088
CDC19,CDC19,0.05221674876847289,0.7879218626850963
CYC3,CYC3,0.26108374384236444,0.1713125825160428
CLN3,CLN3,-0.19113300492610832,0.3206109922077885
CDC24,CDC24,-0.19556650246305415,0.3092997622069159
ERV46,ERV46,0.3201970443349753,0.09038314039632182
PTA1,PTA1,-0.024630541871921176,0.8990796615242092
GCV3,GCV3,0.32561576354679794,0.08476301572829051
YAL045C,YAL045C,0.3093756714586026,0.10244706975295426
BOL3,BOL3,-0.31674876847290634,0.0941039921304787
SPC72,SPC72,0.02192388241780503,0.9101227295377402
GEM1,GEM1,0.27539420423890093,0.14819390424282705
AIM2,AIM2,0.29162561576354673,0.12479441145903986
OAF1,OAF1,-0.23201970443349748,0.22585103614227692
FLC2,FLC2,0.3379310344827586,0.07298386509258921
ACS1,ACS1,0.2615763546798029,0.17047679603979432
PEX22,PEX22,-0.034482758620689655,0.8590531294076332
GPB2,GPB2,0.07389162561576353,0.7032502255468642
CNE1,CNE1,0.5379310344827586,0.002614130708265716
ECM1,ECM1,0.07931034482758618,0.682570776555234
BDH1,BDH1,-0.27044334975369455,0.1559222625262302
BDH2,BDH2,-0.5975369458128077,0.0006200026148526368
GDH3,GDH3,-0.004464393363957526,0.9816630118174949
FLO9,FLO9,0.1365204700060651,0.480086514905125
YAL064W,YAL064W,-0.10839735997186899,0.5756743988772327
YAL065C,YAL065C,0.09689032516055392,0.6170763328748674
YAL066W,YAL066W,-0.22587697572631277,0.23872409198062045
SEO1,SEO1,0.1591571361711332,0.4095633009546804
PAU8,PAU8,0.3040251791557688,0.1088404020967269
YAL069W,YAL069W,-0.0903507902905251,0.6411388928483583
NUP60,NUP60,0.2428571428571428,0.20429689292588715
SWD1,SWD1,0.30443349753694576,0.10834226185615396
RFA1,RFA1,0.08325123152709359,0.6676701120758934
SEN34,SEN34,0.35665024630541864,0.05754762923903549
YAR009C,YAR009C,-0.07980295566502461,0.6807016584217722
YAR010C,YAR010C,-0.1990147783251231,0.3006763893462303
BUD14,BUD14,0.364039408866995,0.052211793642452445
ADE1,ADE1,-0.1719211822660098,0.3725188052949504
KIN3,KIN3,-0.1339901477832512,0.4883382225851124
CDC15,CDC15,0.22167487684729056,0.24780610955294408
PAU7,PAU7,-0.06123475456438924,0.7523438796257753
YAR023C,YAR023C,0.2155418903349912,0.2614657020961363
UIP3,UIP3,-0.10197044334975366,0.5986461703131429
YAR028W,YAR028W,0.09704433497536943,0.6165141670277832
YAR029W,YAR029W,-0.12216748768472901,0.5278280835079651
YAR030C,YAR030C,-0.15201710288616613,0.43115371520123935
PRM9,PRM9,0.11034482758620688,0.5687919814816487
MST28,MST28,0.0083743842364532,0.965610361799865
YAT1,YAT1,0.11921182266009848,0.5379345304849434
SWH1,SWH1,0.12857142857142856,0.5062489478866237
YAR047C,YAR047C,0.14252978334428973,0.46078045500633213
FLO1,FLO1,-0.1172413793103448,0.5447226506761997
YAR053W,YAR053W,0.15444137579214984,0.42375424481908786
YAR060C,YAR060C,-0.17321178575087087,0.3688857121569169
YAR061W,YAR061W,,
YAR062W,YAR062W,,
YAR064W,YAR064W,0.1356420415883851,0.4829430294105227
YAR066W,YAR066W,,
YAR068W,YAR068W,0.07350827014561324,0.7047213044891935
YAR069C,YAR069C,0.022587697572631276,0.9074127938728558
YAR070C,YAR070C,-0.007847060257179305,0.9677746838306016
PHO11,PHO11,-0.2581280788177339,0.17638809668200356
IMD1,IMD1,-0.06668250810472595,0.7310843244280683
