name,name,spearman,pval
YAR075W,YAR075W,-0.007974107612318532,0.9610514394444758
ECM15,ECM15,0.21144465290806758,0.19027900490860272
HTB2,HTB2,-0.21219512195121956,0.18867409054111958
HTA2,HTA2,-0.19568480300187618,0.22623449120436562
UTP20,UTP20,0.19718574108818013,0.2226227248894668
PDR3,PDR3,0.081898775830048,0.6153905551158114
LDB7,LDB7,-0.2228893058161351,0.16683746677779349
SLA1,SLA1,0.16435272045028146,0.31086484738042997
HIR1,HIR1,-0.10262664165103191,0.5285943323380531
ALK2,ALK2,0.0005628517823639776,0.9972497751052545
LAA2,LAA2,-0.08386491557223266,0.6069045757736071
SCT1,SCT1,-0.22757973733583495,0.1578588202604737
YBL012C,YBL012C,0.06612086714771465,0.6852066109080688
FMT1,FMT1,0.023630092491435793,0.8849233780920177
