,spearman,pval,FDR
YDR521W,0.2207199030880441,0.1601246352549276,False
SPS2,0.1275792877635372,0.4207305901435438,False
SPS1,-0.0049428733489992,0.9752161778132432,False
AGE1,-0.0342759906004375,0.8293827082869728,False
API2,0.0197785985198432,0.9010589613019276,False
YDR526C,0.2269670205007697,0.1483271426184383,False
RBA50,-0.0569645895794506,0.7201017535285723,False
HLR1,-0.2473867595818815,0.1142148420930768,False
QCR7,0.5405558706749858,0.0002194160951419,True
APA2,0.1671663560489425,0.2899936782154382,False
CAB1,-0.1872619722874969,0.2350258519159747,False
KRE28,0.31674904788915,0.0409755794315972,False
HSP31,0.4277611214650352,0.0047168023997831,True
FIT1,0.1234097723037031,0.4361955536049228,False
YDR535C,0.0338518312297497,0.8314633852011241,False
STL1,-0.0666878802599668,0.6747691143644692,False
YDR537C,0.0163851863403908,0.917970629363729,False
PAD1,-0.4588769143505389,0.0022389764320026,True
FDC1,-0.3225832590551819,0.0372011106256984,False
IRC4,-0.4353780082651325,0.0039552599360285,True
YDR541C,-0.3820598006644518,0.012530722636725,False
PAU10,0.1616252254773737,0.306504855952137,False
YDR543C,-0.1479094789762104,0.3498963336371039,False
YDR544C,-0.006504631796811,0.9673891324671104,False
YRF1-1,0.3666639656429787,0.0169225237352506,False
IRC22,-0.4880479701806984,0.0010426364961616,True
WBP1,-0.1702455230532371,0.2810723759228114,False
GIM4,-0.0587472652135159,0.7117137339373039,False
YEA4,-0.2422007941009643,0.1222539432098165,False
VAB2,0.1926099991896929,0.2216822678325089,False
YEA6,-0.0535612997325986,0.7362048337280283,False
MIT1,0.3303622072765578,0.0326160300272999,False
YEL008W,-0.1068673281165968,0.500558393049954,False
GCN4,-0.4122032250222834,0.0066770972194486,True
YEL010W,0.0531320206916061,0.7382441245126463,False
GLC3,0.850255246738514,1.0385587929572062e-12,True
UBC8,0.3522404991491776,0.0221516874879308,False
VAC8,-0.4554736245036869,0.0024373562895402,True
YEL014C,0.1435053885422575,0.3645868157375418,False
EDC3,-0.2282635118709991,0.145960950060377,False
NPP2,-0.1629527590956972,0.3024956341208772,False
GTT3,-0.1352402560570456,0.3931383474837031,False
EAF5,-0.3820598006644518,0.012530722636725,False
MMS21,0.160758117685594,0.3091417661737016,False
PXP1,0.2264808362369338,0.149221690961409,False
URA3,-0.2135159225346406,0.1745593755244534,False
GEA2,-0.0169354185236204,0.9152258268404748,False
YEL023C,0.0394619560813548,0.8040405376146371,False
RIP1,0.5788023660967507,5.933746997066407e-05,True
YEL025C,0.0203387083704724,0.8982715034890378,False
SNU13,-0.3956729600518597,0.009495691577292,False
VMA3,-0.5523863544283284,0.0001489126854917,True
YEL028W,0.0290900251195203,0.854896826319314,False
BUD16,-0.0848391540393809,0.593208385597279,False
ECM10,0.0999108662182967,0.5289994172348677,False
SPF1,-0.2049266672068714,0.192962864929871,False
MCM3,-0.4629284498825055,0.0020214654613358,True
MTC7,-0.0123976987278178,0.9378881509865928,False
HYP2,-0.1295681063122923,0.4134644920971442,False
UTR5,0.0652762606403612,0.6812849433115513,False
ANP1,0.0853253383032169,0.5910846212782375,False
RAD23,-0.1294060448910137,0.4140538904666984,False
UTR4,0.5034438052021716,0.0006773685459728,True
CYC7,-0.0054290576128352,0.9727792940656564,False
UTR2,-0.757394052345839,6.410608585303005e-09,True
YEF1,0.0329531478718914,0.8358755375839977,False
GDA1,-0.072684547443481,0.6473548425269838,False
YEL043W,-0.2107608783729033,0.180319463184546,False
IES6,0.079491127137185,0.6167880871167384,False
YEL045C,0.0699462789624813,0.6598187445311503,False
GLY1,-0.6708532533830323,1.1648311816414328e-06,True
FRD1,0.2812575966291224,0.0711735878800919,False
TCA17,0.0352483591281095,0.8246172031663679,False
PAU2,0.0966696377927234,0.5425156258121201,False
RML2,-0.0007292763957539,0.9963428169906464,False
VMA8,0.1102827971801312,0.4868858429963424,False
AFG1,0.0410825702941414,0.7961602842203662,False
MAK10,0.213840045377198,0.1738905082112034,False
RPL12A,-0.2003889474110688,0.2032205951763117,False
POL5,-0.2285876347135564,0.1453737683558068,False
HAT2,-0.3290657159063285,0.0333461255216098,False
SDD1,-0.1399400372741269,0.3767467978542468,False
PCM1,-0.0083461631958512,0.9581638892874312,False
HHY1,-0.1363152730226484,0.3893528041681668,False
PRB1,0.4575804229803096,0.0023128058687419,True
CIN8,-0.4365124382140832,0.0038515630395892,True
NPR2,-0.2041163601004781,0.1947672237814518,False
CAN1,-0.1670042946276639,0.2904682424050358,False
AVT2,-0.1713799530021878,0.2778312574354037,False
SIT1,-0.6946762823109959,3.333306756370637e-07,True
HPA3,0.2608378575480107,0.0952303627767832,False
YEL067C,0.0725235773144113,0.6480849540172962,False
YEL068C,-0.2629446560246334,0.0924913898178848,False
HXT13,-0.2034781231980741,0.1961967808121139,False
DSF1,0.1948080174529119,0.2163525528084844,False
DLD3,0.398428004213597,0.008965066102059,False
RMD6,-0.1115792885503605,0.4817471411875207,False
YEL073C,0.5523863544283284,0.0001489126854917,True
YEL074W,0.3126975123571834,0.0437759725609368,False
YEL075C,0.1821399909171331,0.2483085637507282,False
YEL076C,,,False
YEL077C,0.3280933473786565,0.0339024778184766,False
MNN1,0.2242119763390325,0.1534486606848451,False
NOP16,-0.2678064986629933,0.0864030554444279,False
PMI40,0.0255246738513896,0.8725244744365446,False
FMP52,0.1964994733003808,0.2123120210163184,False
YND1,0.1459363098614375,0.3564328659473165,False
NUG1,-0.3713637468600599,0.0154618894612703,False
PAC2,-0.0295762093833562,0.8524982488563142,False
SEC3,-0.1668422332063852,0.2909433089376277,False
NTF2,-0.1911514463981849,0.2252684777595646,False
YER010C,-0.0798152499797423,0.6153478119479894,False
TIR1,-0.4083137509115955,0.0072652274432208,False
PRE1,0.2729924641439105,0.0802568691442964,False
PRP22,-0.1608459606190746,0.3088739776925222,False
HEM14,0.1942306134024795,0.2177439584539554,False
FAA2,-0.6133214488291063,1.570909319098986e-05,True
BIM1,-0.2494935580585041,0.1110658028439489,False
AFG3,0.206061097155822,0.1904566570192716,False
SPC25,-0.0538854225751559,0.7346662703585907,False
ISC1,0.0412446317154201,0.7953733436846406,False
GPA2,0.1480431083380601,0.3494563208893817,False
RPN3,0.2598654890203387,0.0965153873353864,False
SRB4,-0.0906733652054128,0.5679486775431455,False
PRO3,-0.3465683494044243,0.0245489527930125,False
YAT2,-0.2457661453690949,0.1166828256477519,False
GCD11,-0.2820679037355157,0.0703286057461067,False
CHO1,-0.0824082327202009,0.603877254627845,False
GAL83,0.632768819382546,6.916474052299462e-06,True
MIG3,0.5421764848877725,0.000208246501074,True
SMB1,-0.2572725062798801,0.1000073621674205,False
CHZ1,0.4723280123166681,0.0015870959863974,True
YPT31,0.0277935337492909,0.8612992852682801,False
FIR1,0.0052669961915566,0.973591562570328,False
ZRG8,0.4861032331253545,0.0010994554676333,True
YER034W,0.7274126894092862,4.8492025240201596e-08,True
EDC2,0.4700591524187667,0.0016835832769526,True
ARB1,0.1209788509845231,0.4453553885792711,False
PHM8,0.6285552224293007,8.30112742381341e-06,True
KRE29,0.0501580098857467,0.7524201638515106,False
HVG1,0.0046187505064419,0.976840891967696,False
GLN3,0.1561461794019933,0.3234083428841868,False
YEN1,0.1504740296572401,0.3415108891582996,False
MXR1,-0.182886313912973,0.2463423476743906,False
SAH1,-0.6684223320638523,1.3151021191662892e-06,True
ERG28,-0.3524025605704562,0.0220861809323662,False
ACA1,0.0401102017664695,0.8008860901603578,False
SPO73,0.1639251276233692,0.2995804200634634,False
SAP1,0.0945628393161008,0.5513890255677264,False
CAJ1,0.1381573616400616,0.3829159343670596,False
TPA1,-0.2671582529778786,0.0871963533845852,False
RSM18,0.3342516813872457,0.0305043441549666,False
JHD1,-0.1717040758447451,0.2769097381672656,False
HOM3,-0.0637711692731545,0.6882574971454202,False
PIC2,0.9348513086459768,1.3710074048664861e-19,True
GIP2,0.3786565108175999,0.0134071587580477,False
HIS1,-0.2047646057855927,0.1933227881876982,False
FCY2,-0.2989222915484969,0.0544801684354712,False
HMF1,0.1877481565513329,0.2337906911775714,False
PET117,-0.0989384976906247,0.5330369067193237,False
PCL6,-0.0589093266347945,0.7109528310391813,False
FCY21,-0.1308645976825216,0.4087665370229696,False
CEM1,-0.2397698727817843,0.1261655183816435,False
GPP2,0.3556437889960295,0.0208096902393638,False
THO1,0.0532371768900413,0.7377444153394033,False
VHR2,-0.5872295600032412,4.349857315446435e-05,True
ICL1,-0.1096345514950166,0.489465833564331,False
RRT13,-0.129243983469735,0.4146437667361706,False
RGI1,0.7667936147800017,3.199359478280437e-09,True
MOT2,-0.4951786727169598,0.0008559860978847,True
ARG56,-0.4771898549550279,0.0013966507212376,True
RNR1,-0.2804472895227291,0.0720265539686006,False
TDA2,0.0046187505064419,0.976840891967696,False
VTC1,-0.5350457823515112,0.0002615538297598,True
ALD5,-0.2162709666963779,0.1689326247119047,False
RPS24A,-0.2211328093347379,0.1593244340487884,False
PTP3,-0.2614861032331253,0.0943810294942712,False
YER076C,-0.1927720606109715,0.2212862428909148,False
MRX1,0.1290819220484563,0.4152341206734583,False
ICP55,0.099262620533182,0.5316894129407072,False
YER079W,0.5316424925046593,0.0002910927070806,True
AIM9,-0.1632768819382546,0.3015218862949926,False
SER3,0.5308321853982659,0.0002985542533056,True
UTP7,-0.2501418037436189,0.1101102552058388,False
GET2,-0.4626043270399482,0.0020381529610772,True
YER084W,0.636658293493234,5.830094421139183e-06,True
YER085C,0.1156201124007175,0.4659149549795858,False
ILV1,-0.1114172271290819,0.4823879226848895,False
AIM10,0.2193501337006725,0.1628001367439175,False
DOT6,0.5959808767522892,3.121817456022904e-05,True
PTC2,0.3922696702050077,0.010188161963288,False
TRP2,-0.0845150311968236,0.5946260935630049,False
MET6,-0.5982497366501905,2.8600041831611905e-05,True
IES5,-0.1668422332063852,0.2909433089376277,False
TSC11,-0.0252005510088323,0.8741301430610275,False
PUP3,0.3744429138643546,0.0145639639597722,False
RAD51,0.1645733733084839,0.297646993296262,False
SHC1,0.1407503443805202,0.3739622560906829,False
YER097W,-0.0229838976465955,0.8851242400939492,False
UBP9,0.2402560570456202,0.125375798840527,False
PRS2,-0.0106150230937525,0.9468054555366026,False
UBC6,-0.0029981362936552,0.984965719548245,False
AST2,0.0563163438943359,0.723160056665483,False
RPS8B,-0.0958593306863301,0.5459203547135116,False
SSA4,0.451097966129163,0.0027150419335675,True
RTT105,0.1517705210274694,0.3373191837239846,False
NUP157,-0.2178915809091646,0.1656845494472498,False
MAM1,-0.0247143667449963,0.8765395792364866,False
GLE2,-0.2644032088161413,0.0906311040798686,False
FLO8,0.1052588931204926,0.5070642877513689,False
KAP123,-0.4870756016530265,0.0010707108349222,True
SWI4,0.1093104286524593,0.4907584786039715,False
LSM4,-0.0252005510088323,0.8741301430610275,False
TMN3,0.1449639413337655,0.359681083612989,False
BOI2,-0.0900251195202982,0.5707307046120388,False
SPR6,-0.341382383923507,0.0269262508320423,False
SLX8,0.0104529616724738,0.9476164538210148,False
RPL23B,0.1020176646949193,0.5203031991192807,False
SHO1,-0.3042703184506928,0.0500991028973984,False
AVT6,0.1178996839802285,0.457107699086189,False
SCS2,-0.3110768981443967,0.044938780170957,False
YER121W,0.3198282148934446,0.0389463962501234,False
GLO3,-0.1023417875374767,0.5189716404939404,False
YCK3,-0.4190098047159874,0.0057465331781327,True
DSE1,-0.5390973178834779,0.0002299279648113,True
RSP5,-0.2136779839559193,0.1742247112998532,False
NSA2,-0.1990924560408394,0.2062202448612969,False
LCP5,-0.1613321448829106,0.3073945173113862,False
VFA1,0.0559922210517786,0.7246908081172523,False
SAK1,-0.3686087026983227,0.016304586972612,False
COM2,-0.0516165626772546,0.74545740311371,False
RPS26B,-0.1410744672230775,0.3728518780368319,False
PMD1,0.0650676606433838,0.6822497669440708,False
GLC7,0.4726521351592254,0.0015737194481075,True
YER134C,-0.1110931042865245,0.4836708213741905,False
YER135C,-0.2230669332171067,0.155614869540541,False
GDI1,0.1015314804310833,0.5223037081303941,False
YER137C,0.3269589174297058,0.034561178802885,False
YER138C,-0.6643707965318857,1.6059110127115251e-06,True
RTR1,-0.3224211976339032,0.0373019701916404,False
EMP65,-0.3029738270804635,0.0511341648733902,False
COX15,0.63714447775707,5.705941085163281e-06,True
MAG1,0.2282635118709991,0.145960950060377,False
DDI1,-0.1010452961672473,0.5243080123644727,False
UBP5,0.1104448586014099,0.4862419515470848,False
FTR1,-0.6809010615023094,6.969411693048176e-07,True
LSM5,0.3736326067579613,0.0147958622063961,False
SCC4,0.1441536342273721,0.3624015460579651,False
SPT15,-0.3734705453366826,0.0148426154021595,False
PEA2,-0.104610647435378,0.509698378107518,False
SPI1,0.7914269508143587,4.3949878829642005e-10,True
UBP3,-0.259217243335224,0.0973794547482797,False
YER152C,-0.048051211409124,0.7625116565525044,False
PET122,-0.2701726712383759,0.0835549193176542,False
OXA1,-0.0213110768981444,0.8934352733814044,False
BEM2,-0.1436674499635361,0.3640397572009485,False
YER156C,-0.2470626367393242,0.1147052494296835,False
COG3,-0.4386192366907058,0.0036652699791568,True
YER158C,0.391135240256057,0.0104283913540564,False
BUR6,-0.4925856899765011,0.0009200940707557,True
YER160C,-0.5757231990924562,6.632577142398327e-05,True
SPT2,-0.0352483591281095,0.8246172031663679,False
RAD4,0.2496556194797828,0.1108263277858095,False
GCG1,0.5154363503767928,0.0004772128824832,True
CHD1,-0.3514301920427842,0.0224816628009228,False
PAB1,-0.578154120411636,6.075038609827976e-05,True
DNF1,-0.1908273235556276,0.2260707943445011,False
BCK2,-0.0213110768981444,0.8934352733814044,False
CCA1,0.0605299408475812,0.7033591441537344,False
RPH1,0.1336196418442589,0.3988855064630019,False
ADK2,-0.0323312535450935,0.8389316932167095,False
RAD3,-0.0441617372984361,0.7812433606812126,False
BRR2,-0.1632768819382546,0.3015218862949926,False
RAD24,-0.0493477027793533,0.756296793864486,False
GRX4,0.0812738027712503,0.6088842627230762,False
TMT1,0.0159630499959484,0.9200770723348236,False
ECM32,-0.2253464062879831,0.1513243612569666,False
BMH1,0.7786240985333441,1.2725437247280776e-09,True
PDA1,0.5574102584879669,0.0001257527521679,True
DMC1,0.106235565907061,0.5031086945394038,False
ISC10,0.1504740296572401,0.3415108891582996,False
YER181C,0.2708794852188184,0.0827184778679261,False
FMP10,0.4749209950571267,0.0014828452374587,True
FAU1,-0.1537152580828134,0.3310915605292714,False
TOG1,0.1636010047808119,0.3005501482599571,False
PUG1,-0.1574426707722226,0.3193567202574464,False
YER186C,-0.2580828133862734,0.0989058683279164,False
YER187W,-0.1668422332063852,0.2909433089376277,False
YER188W,-0.0589093266347945,0.7109528310391813,False
YER189W,-0.2101000772421316,0.1817209896000881,False
YRF1-2,0.2493314966372255,0.1113056705924256,False
DEG1,-0.3853010290900251,0.0117418565318061,False
SPB4,-0.1247062636739324,0.4313533568102821,False
MSH4,-0.2358803986710963,0.1326179606130684,False
VTC2,-0.1720281986873024,0.2759902247635246,False
SEC4,0.2558139534883721,0.1020137297678808,False
BLM10,0.0435134916133214,0.7843775318908143,False
SMC1,-0.2234016692326391,0.1549793152931036,False
CDC4,-0.1070415687545579,0.4998561793378584,False
WWM1,-0.073170731707317,0.6451516419862137,False
HXT10,-0.0033746192242472,0.9830780871909705,False
YFL012W,-0.0284010510728236,0.8582980671496875,False
IES1,0.5175431488534155,0.0004481333462063,True
HSP12,0.7274126894092862,4.8492025240201596e-08,True
YFL015C,0.1999637586026761,0.2042009531747368,False
MDJ1,0.0806255570861356,0.611753364815613,False
GNA1,0.0850012154606596,0.5925000906144876,False
LPD1,-0.0123976987278178,0.9378881509865928,False
YFL019C,0.2008340938232654,0.2021977582816351,False
PAU5,0.0430273073494854,0.7867303728697606,False
GAT1,-0.391621424519893,0.0103248489555238,False
FRS2,-0.612024957458877,1.6560070880234635e-05,True
BUD27,-0.0488615185155173,0.7586256140530917,False
EPL1,0.0402722631877481,0.800097963976002,False
BST1,-0.4181994976095941,0.0058510617469925,True
STE2,-0.659346892472247,2.0487887400955576e-06,True
GYP8,-0.0360586662345028,0.8206506859983744,False
CAF16,0.0038084434000486,0.9809030675586872,False
CAK1,0.2563001377522081,0.1013415458088993,False
AGX1,0.0974799448991167,0.5391211117224219,False
HAC1,-0.6280690381654648,8.476300682732949e-06,True
YFL032W,-0.1671663560489425,0.2899936782154382,False
RIM15,-0.2120573697431326,0.1775921460878987,False
MIL1,0.0819220484563649,0.6060209370667372,False
RPO41,0.3747670367069119,0.0144720713930131,False
TUB2,-0.1315128433676363,0.4064290708231048,False
YPT1,0.2695891742970586,0.0842503794715003,False
ACT1,-0.4797828376954866,0.0013036062124708,True
YFL040W,-0.4546633173972935,0.0024868092617368,True
FET5,0.0300623936471922,0.8501009828132922,False
LAM5,0.1112551657078032,0.4830291495321792,False
OTU1,0.0653917834859411,0.6807508387796171,False
SEC53,-0.2937363260675796,0.0590169393551713,False
FMP32,-0.232639170245523,0.1381801610532951,False
RGD2,-8.103071063933231e-05,0.999593644980452,False
EMP47,-0.1146584555546552,0.4696573736048489,False
SWP82,-0.130702536261243,0.4093521039709726,False
ALR2,-0.0626367393242038,0.693529843485581,False
YFL051C,-0.2836321630071556,0.0687198125957195,False
ZNF1,0.2347367945303985,0.134561102600715,False
DAK2,0.2115301174317627,0.1786976943851107,False
AQY3,0.2164330281176566,0.1686057649757407,False
AGP3,-0.1835345595980877,0.2446430597591963,False
AAD6,0.1972784157309924,0.2104690381662483,False
AAD16,0.1624665748318612,0.3039600240734539,False
THI5,0.0759380835001725,0.6326685300666172,False
SNZ3,-0.049995948464468,0.7531950128576149,False
SNO3,0.1503119682359614,0.3420370973166211,False
DDI2,0.211360646904841,0.1790540855573177,False
COS4,-0.2010371930961834,0.2017322871410522,False
YFL063W,-0.0387180619580573,0.8076642060147198,False
YFL064C,-0.1667169467749746,0.2913109176358265,False
YFL065C,-0.1593036519504172,0.3135971378640607,False
YFL066C,0.0238582767590302,0.8807848606674578,False
YFL067W,0.2535047826799864,0.1052530203855359,False
YFL068W,-0.0184980111998249,0.907436324906781,False
LOC1,-0.2323150474029657,0.1387457481542496,False
NIC96,-0.2018475002025767,0.1998826739578363,False
YPI1,0.0580990195284012,0.7147601017203561,False
RPN11,0.4079896280690381,0.0073161961222714,False
SAD1,-0.1415606514869135,0.3711899990649937,False
YFR006W,0.2024957458876914,0.1984115852134061,False
YFH7,0.1507981524997974,0.3404599689738431,False
FAR7,-0.0020257677659833,0.9898413881154482,False
GCN20,-0.4485049833887043,0.0028923930693051,True
UBP6,0.1532290738189774,0.3326417177406756,False
MIC19,0.265051454501256,0.0898136612792923,False
DCV1,-0.2287965288208334,0.1449962584456047,False
IOC3,0.1767279799043837,0.2628824337806653,False
CMK1,0.3446236123490803,0.02541907549838,False
GSY1,0.5721578478243254,7.534746644883086e-05,True
AIP5,0.2903330362207277,0.0621546464013665,False
IGD1,0.8162223482699944,4.4728055481982535e-11,True
YFR018C,0.0431893687707641,0.7859458832833551,False
FAB1,0.127785430678227,0.4199741199936004,False
CSS2,-0.2334494773519164,0.1367736722216093,False
ATG18,0.0619884936390892,0.6965490527344,False
ROG3,0.0101288388299165,0.9492386062243452,False
PES4,0.0221249698991964,0.88939016747969,False
HIS2,-0.2903330362207277,0.0621546464013665,False
ULI1,0.0098047159873592,0.950860961030272,False
ECO1,-0.0127218215703751,0.9362675959141868,False
CDC14,0.0279555951705696,0.8604984896007712,False
PTR3,0.0660400291710558,0.6777566233545191,False
MET10,-0.4940442427680091,0.0008835262573825,True
SMC2,0.1334575804229803,0.3994628851534963,False
RRT5,-0.2060429269590563,0.1904966164543009,False
QCR6,0.1068795073332793,0.5005092927836078,False
PHO4,-0.126326877886719,0.425342990483855,False
YFR035C,0.0948017504179879,0.5503793418503948,False
CDC26,0.2318288631391297,0.1395973419457299,False
RSC8,-0.2506279880074548,0.1093977040554016,False
IRC5,-0.1175755611376711,0.4583544524745625,False
OSW7,-0.0717121789158091,0.6517701563151375,False
SAP155,0.0571266510007292,0.7193378483116127,False
ERJ5,-0.1768900413256624,0.2624379448872069,False
KEG1,-0.1422088971720282,0.3689810511950452,False
IRC6,-0.0540474839964346,0.7338973722394146,False
DUG1,-0.0984523134267887,0.5350612574765364,False
YFR045W,0.15776679361478,0.3183488290423593,False
CNN1,-0.1128757799205899,0.4766369640675537,False
BNA6,-0.0887286281500688,0.5763134074809962,False
RMD8,0.0623126164816465,0.6950388665535251,False
YMR31,0.1840207438619236,0.2433737994767517,False
PRE4,-0.0158009885746698,0.9208858962646472,False
RET2,-0.2880641763228263,0.0643191901587175,False
RPN12,0.1801312697512357,0.2536529698318606,False
HXK1,0.9307997731140104,4.412186385557507e-19,True
YFR054C,-0.0709376410752246,0.6552955960410571,False
IRC7,-0.2917915890122356,0.0607940416850461,False
YFR056C,-0.2381933068353444,0.1287520071150536,False
YFR057W,0.0450962659337514,0.7767310752001952,False
ERG26,-0.1433433271209788,0.3651343681278443,False
ERP6,-0.1579288550360587,0.3178456358465312,False
CDH1,-0.0260108581152256,0.8701169204022873,False
RPN14,-0.0474029657240094,0.7656246472701969,False
COG7,0.2794749209950571,0.0730607198477551,False
PMC1,0.6026253950247145,2.410906394378285e-05,True
BRP1,0.1423665207055796,0.3684451278641505,False
PMA1,-0.5826918402074387,5.1469737842954965e-05,True
LEU1,-0.4128514707073981,0.0065831889751856,True
MPO1,0.2554898306458148,0.1024637450835067,False
SCL1,0.0038084434000486,0.9809030675586872,False
ERG4,-0.2209707479134592,0.1596381570777091,False
PDR1,0.1966615347216595,0.2119276619426736,False
PUF4,0.1636010047808119,0.3005501482599571,False
YGL015C,-0.0424618127652936,0.7894693851873369,False
KAP122,0.0652297220646625,0.6815001516863524,False
ATE1,-0.0655538449072198,0.6800018288590816,False
JAC1,-0.0503200713070253,0.7516455547548426,False
CKB1,0.3339275585446885,0.0306758902866495,False
GET1,-0.0017016449234259,0.9914667007252742,False
ALK1,-0.2013613159387408,0.2009910068185763,False
STT3,-0.1595494692488453,0.3128413016575057,False
PIB2,0.0111012073575885,0.9443727820269772,False
YGL024W,0.0841909083542662,0.5960452886785995,False
PGD1,-0.185803419495989,0.2387579670311387,False
TRP5,-0.050482132728304,0.7508711862720487,False
CWH41,0.0346001134429948,0.8277935266463324,False
SCW11,-0.4739486265294546,0.0015212058926985,True
CGR1,0.0676606433838424,0.6702925591589899,False
RPL30,-0.0723604246009237,0.6488252973718487,False
RPL24A,0.131188720525079,0.4075968431643113,False
AGA2,-0.6509196985657565,3.051939999103538e-06,True
HOP2,-0.25970342759906,0.0967308490643342,False
YGL034C,-0.0003744576019078,0.9981221613861928,False
MIG1,-0.373308483915404,0.0148894937247745,False
YGL036W,0.1412365286443562,0.3722974264803101,False
PNC1,0.8982254274369986,7.27961948469747e-16,True
OCH1,0.2425249169435216,0.1217393662300841,False
YGL039W,-0.41868568187343,0.00578814866177,True
HEM2,0.2608378575480107,0.0952303627767832,False
YGL041C,0.2274960018994264,0.1473583323300485,False
YGL042C,-0.1593166297943228,0.3135572048608767,False
DST1,0.0613402479539745,0.6995728935929648,False
RNA15,-0.1204926667206871,0.4471999239323321,False
RIM8,0.5350457823515112,0.0002615538297598,True
ALG13,-0.0512924398346973,0.7470029776748857,False
RPT6,0.0098047159873592,0.950860961030272,False
TIF4632,0.0344380520217162,0.8285880331077924,False
TYW3,-0.0012154606595899,0.9939047314838616,False
MST27,-0.3091321610890528,0.0463670840799407,False
YGL052W,-0.2148807522126989,0.1717553342272457,False
PRM8,-0.1655457418361559,0.2947619272009866,False
ERV14,0.0477270885665667,0.7640676933829142,False
OLE1,0.1076898144396726,0.4972480831436476,False
SDS23,-0.1106069200226886,0.4855985033001095,False
GEP7,0.0192042784215217,0.9039183571349038,False
RAD6,-0.0268211652216189,0.866106912886762,False
PKP2,0.0801393728222996,0.6139089610257229,False
YBP2,-0.2506279880074548,0.1093977040554016,False
DUO1,0.159711530670124,0.3123436287980584,False
PYC1,0.0119115144639818,0.9403194456706634,False
PUS2,-0.2817437808929585,0.0706656436056223,False
MRH4,0.0125597601490965,0.9370778421090996,False
ALG2,-0.2449558382627016,0.1179318242256378,False
SGF73,0.0965075763714447,0.5431957562179808,False
NPY1,-0.15290495097642,0.3336776562124992,False
MNP1,0.2131917996920833,0.1752300883901489,False
YGL069C,-0.0759193533149014,0.6327526867403577,False
RPB9,-0.2929260189611863,0.0597522904389498,False
AFT1,-0.3277692245360992,0.0340896159376613,False
YGL072C,-0.236042460092375,0.1323442954665303,False
HSF1,-0.1556599951381573,0.3249359717462594,False
YGL074C,0.0975157206471804,0.5389714773752947,False
MPS2,-0.0394619560813548,0.8040405376146371,False
RPL7A,-0.4561218701888016,0.0023984190734127,True
HNM1,-0.6993760635280772,2.5675554096773816e-07,True
DBP3,-0.0459444129325014,0.7726421347089487,False
KXD1,-0.3305242686978364,0.0325257010734308,False
MPC1,0.3263106717445911,0.0349422759947237,False
YGL081W,0.2823920265780731,0.0699928376174938,False
YGL082W,0.2627825946033547,0.0926998952203401,False
SCY1,-0.10072117332469,0.5256463180173327,False
GUP1,-0.4024795397455636,0.008231072569995,False
LCL3,-0.2274532047646058,0.1474365403037037,False
MAD1,0.2188639494368365,0.1637575305615237,False
MMS2,0.2196742565432299,0.1621641342542508,False
YGL088W,0.0380034032898468,0.8111492060641281,False
MF(ALPHA)2,-0.1983974449101682,0.2078409416068696,False
LIF1,-0.0532371768900413,0.7377444153394033,False
NBP35,-0.2169192123814926,0.1676279252236343,False
NUP145,-0.0203387083704724,0.8982715034890378,False
SPC105,-0.3686087026983227,0.016304586972612,False
PAN2,-0.3081597925613808,0.0470948967400396,False
VPS45,-0.2475488210031602,0.1139702345094162,False
TOS8,0.1384814844826189,0.3817898675403334,False
SRM1,0.2504659265861761,0.1096348304285546,False
USE1,-0.0227696296896523,0.8861881224942194,False
LSG1,-0.2191880722793939,0.1631188157319794,False
SEH1,-0.449639413337655,0.0028135883542208,True
YGK1,-0.2026578073089701,0.1980450060247147,False
YGL102C,-0.1441536342273721,0.3624015460579651,False
RPL28,0.2334494773519164,0.1367736722216093,False
VPS73,0.132647273316587,0.4023570246209389,False
ARC1,-0.4961510412446317,0.0008329921768136,True
MLC1,-0.3133457580422981,0.0433177457814474,False
RMD9,-0.0973178834778381,0.5397991946474888,False
YGL108C,-0.2378251357264403,0.1293616901765479,False
YGL109W,-0.0828118343478969,0.6021001890128765,False
CUE3,-0.1063933230694433,0.5024712415239372,False
NSA1,-0.1389676687464549,0.380104436167739,False
TAF6,-0.0679847662263998,0.6688034678169924,False
SLD3,-0.1209788509845231,0.4453553885792711,False
YGL114W,0.2211328093347379,0.1593244340487884,False
SNF4,0.265537638765092,0.0892043344616844,False
CDC20,-0.422575155984118,0.0053056109850594,True
YGL117W,0.2888744834292197,0.0635393721584482,False
YGL118C,0.007387679923352,0.9629648617228084,False
COQ8,-0.210436755530346,0.1810059434115256,False
PRP43,-0.3924317316262863,0.0101542332880072,False
GPG1,0.2232396078113605,0.1552867797685767,False
NAB2,-0.04610647435378,0.7718615188152281,False
RPS2,-0.5309942468195447,0.0002970483135675,True
MON1,0.2493314966372255,0.1113056705924256,False
MET13,0.4104205493882182,0.0069413393298637,False
SCS3,0.0242281824811603,0.8789501164788158,False
SOH1,0.2943845717526943,0.0584338758188411,False
CWC23,-0.1180617454015071,0.456485010218811,False
RSM23,0.3982659427923183,0.0089955587938182,False
CEG1,-0.131674904788915,0.4058459057677498,False
SNT2,-0.0386516489749615,0.8079879122568174,False
YGL132W,0.0319570778415893,0.8407716225504966,False
ITC1,-0.2622964103395186,0.0933275895375228,False
PCL10,-0.2713718499311239,0.0821396825499155,False
RPL1B,-0.1576047321935013,0.318852523860096,False
