name,Gcn4_PIP2_12,Msn2_HCM1_DPN_6,Msn2_PIP2_12,Msn2_RDS1_12,Msn2_RPN4_DPN_8,Msn2_RPN4_DPN_9,Msn2_SEF1_12,Msn2_SUM1_DPN_9,Msn2_YKL222C_12,Msn2_noAD,Msn2_Gal4AD,Msn2_Gcn4AD,Gcn4_Gal4AD,Gcn4_Gcn4AD
PFA5,1388.6797130732825,1224.1711693767875,554.4360041013832,650.251041165523,1299.99702400907,1087.6865241706257,948.2034601482026,485.0599021606049,654.7717424775803,1382.1104013171416,1578.668120829818,1749.3354931262782,2262.804082220728,3144.515026168419
TFB3,875.1376844448362,204.26219328572662,483.0423016244942,464.88160785427874,645.5908455517629,477.5944251779739,683.1333585183761,1290.5410239875753,256.412848578933,523.283108122251,444.38858024368704,577.2443618958142,539.4103539969254,839.9834587860706
MFA1,1388.6797130732825,1224.1711693767875,554.4360041013832,650.251041165523,1299.99702400907,1087.6865241706257,948.2034601482026,485.0599021606049,654.7717424775803,1382.1104013171416,1578.668120829818,1749.3354931262782,2262.804082220728,3144.515026168419
MRPL28,536.8522840717729,2063.4723427490817,1681.9646696694447,1128.1139844425743,2405.2095507952167,1911.3755273249901,2112.0552204088244,2154.116611896343,2798.567087553971,1165.9247228141835,1807.0448825658361,2271.494656522947,444.5791516751274,788.4828491931736
STP1,4382.733233371589,4116.40197812389,4050.0527042405756,4481.0793705895785,4139.990210957252,4023.9912096780868,4508.6821371810465,4344.737394020514,3946.806859578241,3671.340472265134,4241.053401484136,5322.712243997853,3379.8270472314266,5069.921888435884
SPP41,2636.018199803587,1316.5501210162147,632.2560915941515,889.4774088989841,745.2523560600557,931.4972143083085,1056.0794862192788,412.9441776898797,947.8814796049417,643.9852610294674,545.9981804072223,967.6932261158016,1835.2311273274609,3110.5242179451257
RMT2,909.2926432105035,2064.555958145355,1683.0453422714577,2107.8410335247845,1603.8719279005431,1622.150381009149,1549.5162783365593,1530.9338402448814,1441.5367686859388,2350.428872393085,2052.0812466325674,2119.8232827634697,845.8595557371331,1040.7592464713632
PKH3,909.2926432105035,2064.555958145355,1683.0453422714577,2107.8410335247845,1603.8719279005431,1622.150381009149,1549.5162783365593,1530.9338402448814,1441.5367686859388,2350.428872393085,2052.0812466325674,2119.8232827634697,845.8595557371331,1040.7592464713632
TLG1,1506.4771538917366,1069.9593832235919,738.1840720470294,656.7233240047129,881.3595105064358,964.0896652528503,750.9416611850774,1151.9018706179454,455.2597873260607,1145.6603115496746,785.2460821772032,1044.8624259057567,1881.9656285776384,2343.898095217523
SDC1,1506.4771538917366,1069.9593832235919,738.1840720470294,656.7233240047129,881.3595105064358,964.0896652528503,750.9416611850774,1151.9018706179454,455.2597873260607,1145.6603115496746,785.2460821772032,1044.8624259057567,1881.9656285776384,2343.898095217523
UGO1,1935.8928222716297,1808.812068797078,2596.521767293657,2081.5785556719657,2377.366915100809,2074.512067206133,2642.344857233211,2205.6296274068004,2977.962592647453,1310.2077078740476,2018.9266541970956,3034.1326604832957,1533.607962649452,1879.9841274083183
RPL27B,1935.8928222716297,1808.812068797078,2596.521767293657,2081.5785556719657,2377.366915100809,2074.512067206133,2642.344857233211,2205.6296274068004,2977.962592647453,1310.2077078740476,2018.9266541970956,3034.1326604832957,1533.607962649452,1879.9841274083183
TRS31,608.9219389255113,1520.848645105562,1602.9827806282203,1252.98818020633,2010.5625358034317,1909.2188877771819,1678.5915683113758,1417.228456130469,1779.3758558430047,732.8864889773961,1231.2299584594696,1870.017457183925,682.665817010238,1075.6063443632627
PRP3,1385.4393927004694,583.0147935204293,323.20170535814214,395.53543376211996,515.7683522600291,676.6637674455274,595.6483606406294,706.7031030088206,332.2496923397583,886.5593973156141,608.3269722869195,652.9748983090635,1830.3586595932695,1713.534371466416
JIP4,765.9399989911963,2463.6847591944233,1980.3710326968676,1418.282871419833,2393.9808069599476,2217.2657040272115,1661.9790104440667,2043.066215930761,2306.607276350312,1795.5121147637442,1318.4997953596996,1722.3001081047623,1108.6853102788464,1035.3315236453373
YDR476C,3010.892472304923,2000.152854659476,2450.4434021257894,2084.4427967418906,1994.1714588829227,1704.3921078418239,1893.8751313843873,1970.560802301842,2305.5643024350156,1569.122995674107,1631.8994156024085,1557.0131694868378,1660.4810045416104,1284.832362270987
SNF1,4811.142118619486,2038.6393123524967,3112.5836134742835,3076.794046056817,2365.0898679157563,2316.121162586534,2349.965327004489,2085.4505840689576,2637.926982458751,1843.901289795615,2217.5147693031054,2079.7498846571634,2498.634390937545,2071.0313340948164
SNM1,2882.053810442544,674.931691600852,611.7244371475601,672.066256089259,716.6901336644486,487.9209019528315,619.4032753389424,382.0140150598478,356.0823668518175,1531.3505025511845,745.5003481156651,849.8444570414358,2627.9326187853944,2546.132427741168
PEX29,3760.2008684734283,4383.145680305093,5312.447274584538,5892.996565609174,4303.31905299993,4379.1380951856045,4683.63923859747,5595.2005738549415,4808.598102863698,5520.699453167675,4193.854094727989,2741.47685069842,1866.2932422748147,2210.825794084028
DIG2,3760.2008684734283,4383.145680305093,5312.447274584538,5892.996565609174,4303.31905299993,4379.1380951856045,4683.63923859747,5595.2005738549415,4808.598102863698,5520.699453167675,4193.854094727989,2741.47685069842,1866.2932422748147,2210.825794084028
PHO8,10229.216465556889,306.48850168980243,773.0362023871426,657.171076269367,866.5403948938294,807.160301159714,649.4435417265713,456.55250679937126,655.8435722597483,0.0,477.0205616787912,599.7174724642676,2959.363422159835,1006.6269502768872
CWC21,1224.5364819177996,1471.7642699849957,1829.425444821556,1880.187632496191,1654.3912392533489,1390.9563818124675,1850.5359633454966,1400.946847830345,2309.628874822937,726.1186026651171,1113.5758201722028,1709.3628034510286,679.2535196364854,680.4023852119508
KRE2,1224.5364819177996,1471.7642699849957,1829.425444821556,1880.187632496191,1654.3912392533489,1390.9563818124675,1850.5359633454966,1400.946847830345,2309.628874822937,726.1186026651171,1113.5758201722028,1709.3628034510286,679.2535196364854,680.4023852119508
VPS52,1027.9179803919747,1245.0288525042429,877.9836075427877,919.2315685330886,619.1688636779201,987.0907377914768,987.2797881686065,1035.0211681297628,723.2106109414137,2543.1026484087183,1608.2952943522569,1894.2922678923205,1559.8508236871148,1473.3702407320295
VPS72,1505.0410445374005,2288.7097730223095,986.9098469913665,2299.377339835357,936.0484558893136,1260.6129356975819,1355.3446708404203,2071.7812770249566,884.7619050338023,1942.0213151916894,1295.2108024571994,1742.2900383246545,1524.2821170708312,1724.9237889753683
VPS60,1381.9655512905942,2111.743593369524,915.758166835961,849.0632283105934,1171.387558162014,959.1440903910075,1013.2490137716862,1187.0460737616806,1106.2495186580195,3034.530150542815,1783.0094194052842,2165.575700999528,2072.5177922089897,2749.8016864071215
RIB3,3281.33447377581,1341.8607195002805,1931.9989678338825,2050.396577090262,1384.8708127221962,1761.9409114373511,2074.2590798409274,1938.4683795779968,2609.9538004203832,336.86527995442714,570.0048983806125,946.4837627892822,1388.4339332597337,1379.0898258260731
SLD5,1114.0387386896232,1263.496135336673,895.9289141328431,1272.571548377343,794.5704688411369,780.5081660453351,991.8941016907626,1458.9951805033327,658.1657794539673,1115.4186343042927,781.3896354874561,1205.1318326790956,1120.4145018371462,1588.3755404604053
PKH1,1399.3219031009862,1018.7294252660583,976.7227756325154,848.0026974134792,1137.1133280982153,924.3955167833823,1237.7452896391244,1125.3701271889959,1237.7486660481984,581.1909025440257,726.5009310450451,1110.8094043674125,1003.5752451751126,1258.7257079201438
IZH1,1399.3219031009862,1018.7294252660583,976.7227756325154,848.0026974134792,1137.1133280982153,924.3955167833823,1237.7452896391244,1125.3701271889959,1237.7486660481984,581.1909025440257,726.5009310450451,1110.8094043674125,1003.5752451751126,1258.7257079201438
MZM1,4349.772384619027,1438.068466482276,955.925359590565,1218.2789328032156,1694.8548301692456,897.1568439426808,1069.530031673632,1389.6681419954784,1004.424443680495,2049.8228532991134,1116.2682305624228,1169.1867736429942,4239.034317246856,3735.9770838884665
RSM28,1606.2725944314209,1698.0512550377844,1162.8318952738123,1641.5277925197004,1354.537317627274,1714.2688286294629,1739.5969211893348,1712.5131740395218,1306.418809250385,725.6552857003993,833.658759240954,1322.1082727182263,1331.6687953753328,1840.0313450320962
VPS3,1239.6689702436533,2492.3669102292197,1795.0963122926053,2917.3527805823996,2053.958734921213,1665.4702511163814,1927.9324714143843,2512.7511353121163,1901.0612762747198,6237.765289522122,3462.086055462107,3320.4909249144453,871.7275502609256,1361.206227038171
PUF6,1099.1620994103014,823.6224596657235,499.11488760149143,434.6978132272711,815.2828448985795,1001.2549782509723,813.3829227894641,661.4646083022935,469.321928181848,1089.747540451388,749.1533743342552,1120.5123299155468,1345.2931865644466,1741.7090019844939
ITR1,1673.3553605250504,2051.4197785713254,2514.6520027630704,2744.8214080462685,1884.4193964933843,2138.011308910079,1759.7663241899193,1704.4734410583806,2092.2503398767903,2138.7177116733455,2376.7135624582365,2601.727734774395,1236.2038257113275,1094.6389423192452
SEC20,921.323991484665,458.4069666416357,279.41230787158787,416.812132523616,371.04863194797895,385.4187605206927,394.9065149200305,482.7201139370559,349.41281794945735,222.18728082498805,326.0697985533173,546.5024993815751,614.3053784833345,602.9931890820021
LCD1,1041.1166598866346,424.41584610347576,217.62342328473872,360.08729451637873,325.7828496207932,344.26687447507993,353.4986972254365,458.457058677584,282.28868201016115,187.60616722317383,262.76339336457494,459.55084585143777,694.666621610594,621.3873451897689
RPL37B,348.55849830215993,693.2013291551365,774.7421338357187,411.0883403182128,741.9150306473073,701.064741080542,705.4513472750949,702.546508776275,765.3143809062581,362.907326650778,530.7963058836705,644.9349874062532,367.66351990936187,448.47278429207955
PLM2,348.55849830215993,693.2013291551365,774.7421338357187,411.0883403182128,741.9150306473073,701.064741080542,705.4513472750949,702.546508776275,765.3143809062581,362.907326650778,530.7963058836705,644.9349874062532,367.66351990936187,448.47278429207955
SAM2,3319.987270524907,1819.4834982744906,2863.6703347912016,2657.8905904060225,2171.2350565998427,2315.4490521801745,2425.8814187535345,1926.7085401610925,2107.9831177592964,865.1526530635936,1829.5477310196093,1772.0373816065276,1082.8359035773435,1432.9246975960214
LPP1,2159.0806951123645,2117.1859658520925,898.5833825912594,1554.0339105998364,1148.6607403726039,1292.958889331948,1065.9965999172682,1274.5401271078692,1018.1902161253201,2504.836539044084,1285.0305078245103,1612.1509412673852,2057.956639474098,2380.6829968506795
SPG3,1050.9409288483855,5400.559074391604,5927.667995803383,7128.155188206532,7410.038338488017,5691.236642131653,7180.368037811385,5053.974892557426,7492.102121803091,3415.9779942382065,7825.729311720114,8634.485894155245,937.6812887428838,1207.485810246062
GMC1,945.2470541711214,933.6253327095462,798.3122409952472,848.4068725168497,1022.7506812782373,865.954422695795,956.5241533213153,1202.7079518768205,816.2182010733027,431.0811277405835,916.2529373670612,1015.3935955131601,531.7823801469095,732.2149841195657
GIN4,459.9996261309393,445.97788968453165,303.02443618766875,237.19651747694923,391.30838376583347,513.0135834668456,467.0733752967452,271.91300158681906,369.3663095124647,219.4119672646224,365.5218209738025,539.7300551447717,471.3993018307081,484.84005717125063
GNP1,1328.6451039325307,1477.430886312775,4376.7375985609615,3432.5449051518212,3002.5956883325484,3013.4434045431935,3010.730374225299,2389.664629950334,3804.6008943441693,185.98589926241536,1224.8010098671366,1897.6313148740392,308.40227747365566,400.8491791445479
SMT3,1256.2468028109051,1129.396482585123,3534.20628600675,2724.9916522039853,2300.2332314250443,2288.2345475389966,2441.7075979731158,1631.8944251701878,2889.0611557763687,75.6680105507578,783.943477399998,1299.5779399077971,233.46747094865717,262.7827833768673
SDH7,1019.529204786063,2048.904084637469,2627.004456899188,2832.3260627117797,2859.333190464735,2810.7396161098186,2838.635999829454,3329.8817370639417,3232.856105441957,2315.4001830136945,2898.772739996375,2529.7740498185626,596.7009627809725,855.6049137139838
EMI1,1232.1119733072574,5796.800460558392,7717.367880568279,7651.953681781293,5957.744682987895,7219.251389364894,6806.386470758456,5328.247851952216,7046.388241427718,6250.41769901127,7245.360941457212,7265.878255558061,876.1723334321965,1157.1231467346952
GRX2,1232.1119733072574,5796.800460558392,7717.367880568279,7651.953681781293,5957.744682987895,7219.251389364894,6806.386470758456,5328.247851952216,7046.388241427718,6250.41769901127,7245.360941457212,7265.878255558061,876.1723334321965,1157.1231467346952
YDR514C,1039.3364976456426,653.141410676201,523.4443030045102,752.4293858010448,589.6844095741999,883.5047092931047,745.1476676641266,380.17643999065194,540.2726027622448,1515.1118643556456,735.5620316544779,698.8379214787659,1011.1245534804212,1484.5611222174393
SLF1,1039.3364976456426,653.141410676201,523.4443030045102,752.4293858010448,589.6844095741999,883.5047092931047,745.1476676641266,380.17643999065194,540.2726027622448,1515.1118643556456,735.5620316544779,698.8379214787659,1011.1245534804212,1484.5611222174393
EMI2,1077.5800228394457,6805.048144886678,11292.110503376685,12299.42584767779,7549.079255169166,7167.064691603668,6828.864906288132,9510.057856293117,10617.048188143008,4041.3462245813803,6633.818891392907,5450.623373127723,523.4268043348908,716.4297878218482
GRH1,1077.5800228394457,6805.048144886678,11292.110503376685,12299.42584767779,7549.079255169166,7167.064691603668,6828.864906288132,9510.057856293117,10617.048188143008,4041.3462245813803,6633.818891392907,5450.623373127723,523.4268043348908,716.4297878218482
EUG1,698.6200828555209,1564.6188599028978,1268.1044386522697,1293.7938965238473,1054.642076747159,1563.58445727266,1411.2018018280169,960.7926278109376,1158.0010007799124,1226.0309392026675,1320.9089783676193,1851.6515358420957,719.4763630884978,1167.549167176002
FPR2,2237.854163936088,1161.0679579361858,1079.637944845303,1051.0582118211817,1447.3727099559574,1494.7832962043572,1475.413395550127,2498.9973519111463,1202.756448297939,1619.6111364295953,1434.5505308741028,1778.2154685505805,1561.6599875472546,2418.0548221957747
URC2,503.3179072490699,310.9675168284555,158.2203103309157,289.6414064959207,273.5774435921129,375.3854521818687,334.74651350420214,227.98821416692596,245.26180725445676,180.39339673429356,211.4996936040521,284.40297277481585,584.3865038507147,733.4202786435059
AGE1,424.16278449789337,796.8649063583634,1114.4046281829721,1152.4058529494869,910.993045697523,1102.561264797236,1403.8040677502286,1038.6243411185771,1419.3437513857793,174.6026853095031,528.9150185510252,1055.615401152342,399.81935942892983,568.3609645528578
YDR526C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBA50,2490.432648843749,1680.6852832481932,3634.9811877050047,2511.1627859857144,2520.7845638003046,2707.3383504589056,2622.3120141675035,2012.1188817852994,3274.2275889185903,635.1562521762415,1806.1355230698582,2493.1039599030823,964.9063537523976,1245.2284016946478
HLR1,1019.7033165092284,505.4109380208542,503.619781271805,364.05326792472584,728.6352900412319,771.9136261931749,658.6881330243398,717.9691364092284,818.563485067508,330.81613701680146,559.3423946058365,634.8605706938087,957.9653998663233,889.0755069416717
QCR7,2872.6320847894312,1873.2612443055777,1201.3532694611417,1383.4665819438455,2289.667157964293,1391.1428015078218,1868.5576255839082,1128.065292563429,1709.373091205091,1648.187063634783,1859.1814960586198,1860.323432585058,1439.6540840237558,1952.5361766008864
APA2,4014.5661104550672,2455.107181010933,2116.2801641470996,2366.0858255170288,2299.1435222816713,2059.047935040331,2343.132378469701,1797.1625306119245,2468.56294648091,1674.7225232180926,1544.6109044565837,1821.6142003485495,2227.758750801718,2333.5348079465443
CAB1,4014.5661104550672,2455.107181010933,2116.2801641470996,2366.0858255170288,2299.1435222816713,2059.047935040331,2343.132378469701,1797.1625306119245,2468.56294648091,1674.7225232180926,1544.6109044565837,1821.6142003485495,2227.758750801718,2333.5348079465443
KRE28,1338.0450254201248,829.470150973747,530.7930994093826,733.8273826987643,844.1346575788853,601.8571621786543,626.2660621651505,745.100298445609,466.4787959637081,1503.338833510167,956.6201291115852,821.1163636625425,1590.0666769415996,1427.5308620407952
HSP31,3342.576053207714,2800.245534636618,2701.5240739178116,2682.4324186256017,3066.3839366992734,3583.643936439164,3464.0072990404806,2838.07844543569,1961.7212021621972,1923.153659063318,2764.8650972015816,2409.6999753075693,1757.2803353017307,1789.2464822263062
PAD1,595.921491507586,187.58210307341335,161.13718570643874,273.12818940525756,263.9241412774106,154.90071459304716,169.62338791445012,93.61555510185256,139.95014549384945,155.10196199162203,272.72806033202266,231.07901603764745,582.1994928842237,642.2681644306697
FDC1,1544.7929285723349,807.0941036168192,542.5018796489445,435.8065488662547,440.63983162874604,321.3160209316341,378.205561766982,433.4577849094768,400.6615071681646,1109.2916976296917,512.9116989567698,733.035146390338,1057.2957948376732,1409.6752658996268
YDR541C,1015.2560258452636,281.98436117199583,213.57520467517293,318.4795900610835,369.90042941550655,391.88998024696195,394.9065149200304,474.89074647268296,266.7210117912108,602.2851306577068,362.05851906016363,373.2544038518679,787.4386344423982,871.2126366909519
YRF1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRC22,1079.9678058794748,412.54656310279006,460.50565321323984,359.2098577958959,573.8449938662162,551.1598623164059,645.5263910750086,591.3051229912281,601.7555629692883,216.7323074150375,423.3380679661255,457.37110588866625,1189.1682977247838,1069.1208124716172
