name,dGal4_med15mnase,dMig3_med15mnase,dMsn2_med15mnase
YDR248C,479.9810183234136,304.8001362623207,404.2837800048801
YDR249C,4629.553415779799,3754.5934388153255,3011.1326532543426
YDR250C,0.0,0.0,0.0
PAM1,4629.553415779799,3754.5934388153255,3011.1326532543426
BTT1,408.6744866522923,532.8441129563921,361.84117659976584
MET32,4757.98038536082,5807.074953897975,5128.9997447167325
CHL4,4757.98038536082,5807.074953897975,5128.9997447167325
RMD5,917.6722814217753,1271.3556874631356,1017.553642464164
CTA1,35.51674528799354,76.67584347200739,119.54514690717232
RKM4,339.80743623201545,761.2052034710841,754.6604522967156
HSP78,6075.816170058355,7052.683100160242,5646.6153897445165
YAP6,13092.337600005163,14903.135950456224,11980.259042298041
SWM1,2516.119383312848,1356.5954221934467,3914.544905338149
EXG2,523.0979903646758,565.9489530730309,724.7117274077215
YDR262W,5813.463019789645,6827.292239774499,8000.586487799722
DIN7,74.5517937075179,81.92693084388628,108.35125873095433
AKR1,705.9475534679905,902.8225888244517,1205.17624981926
PEX10,705.9475534679905,902.8225888244517,1205.17624981926
HEL2,324.13962498253164,282.634684665081,656.4137373916219
CIA1,286.7043382277993,255.47804553466182,352.9318776342539
MSW1,286.7043382277993,255.47804553466182,352.9318776342539
YDR269C,0.0,0.0,0.0
CCC2,440.11267893581424,324.89404897995564,794.4251853832403
YDR271C,0.0,0.0,0.0
GLO2,0.0,0.0,0.0
DON1,760.6247904282127,752.4637031329601,1073.21139235368
YDR274C,0.0,0.0,0.0
BSC2,9237.11503124521,9197.295212994804,11837.016747774485
PMP3,24243.8349585447,22893.37738220299,18381.74124233555
MTH1,15042.265139631205,16992.609119419474,10762.182070286599
YDR278C,0.0,0.0,0.0
RNH202,203.81298271645778,118.95575908947076,151.07945308339845
RRP45,434.6541136671411,644.7822077858624,446.6533936053422
PHM6,629.1795508094597,184.19648710732565,437.85698155423336
MRX10,75.15338839606092,0.0,126.37853031236759
GCN2,1493.8269311809786,1084.3206279576812,1673.8589501394194
DPP1,533.645791765704,707.6437677422077,756.3018217291497
ZIP1,76.51507401023402,12.966852363780562,53.133077040744546
MGP12,390.4468069523774,312.22281910331327,335.54295814663425
INM2,390.4468069523774,312.22281910331327,335.54295814663425
NSE3,182.31759882944613,302.8565333911273,307.84343073544176
RTT103,88.92029405924681,296.25738765683235,137.1272510278605
YDR290W,0.0,0.0,0.0
HRQ1,88.92029405924681,296.25738765683235,137.1272510278605
SRP101,264.8089631006044,86.75131623059912,70.88403372621684
SSD1,1113.1081443056376,539.0848879411857,1440.0477416146543
DPL1,260.2998569725722,142.6771874690802,427.46562792234977
HDA2,2034.1130789273461,2336.219117882255,1134.6493486838347
MHR1,2034.1130789273461,2336.219117882255,1134.6493486838347
SUR2,3804.6389012568434,3954.437460569483,2910.762843540009
ATP5,212.3398873007306,378.1576352061126,362.9250103481519
BFR2,212.3398873007306,378.1576352061126,362.9250103481519
PRO1,772.0075189627904,852.6965990112349,1086.3816048918275
CFT1,772.0075189627904,852.6965990112349,1086.3816048918275
GPI11,140.88905894800394,301.18251751480585,235.67963761182398
RSC3,207.41679254890568,166.8681662500917,892.534137292931
CPR5,585.1007176452513,784.5942337794736,457.1427429329789
HNT2,25.5245565805115,51.86740945512225,32.671264066821486
PFU1,781.690741130713,818.2358746974809,970.5218704292197
PMT7,781.690741130713,818.2358746974809,970.5218704292197
SRB7,36.96530306708579,112.36203259459893,125.61199798774602
GIC2,2974.7234649487073,3895.9277339814116,2721.144484688054
SUM1,884.8932771370734,841.2284104940505,766.3218803327745
TFB1,884.8932771370734,841.2284104940505,766.3218803327745
SSF2,335.29648732838325,333.5213936213204,364.0202516296182
PIB1,683.0253853945144,559.8046672420064,787.9935609590916
RAD34,288.36732627621376,0.0,290.10520080047746
IPK1,70.723066434539,50.04208888182366,292.5968565388856
OMS1,70.723066434539,50.04208888182366,292.5968565388856
HIM1,2410.762764463215,2309.6951030606897,3008.9697338578685
MCM21,253.59480784437045,484.5156512552783,429.17824201429346
YFT2,595.8467217198503,193.09986864607237,700.4458773315645
SWA2,120.11695410310591,0.0,119.71576740457756
ASP1,114.70754483888709,208.3729757658705,97.75129014530913
MRPL35,66.97676693734054,127.21017247530335,150.47913958339058
PEP7,85.60481823932543,186.28678736394494,158.9541308382464
UTP4,363.38891338564247,179.9393987392673,170.68565884192864
YCG1,363.38891338564247,179.9393987392673,170.68565884192864
YSP2,335.903137251133,652.5362806678236,253.36480133306165
YDR327W,0.0,0.0,0.0
SKP1,955.0515581225436,893.849761088924,498.82413742226964
PEX3,713.3625299292314,462.7765192605877,363.3496177140124
UBX5,713.3625299292314,462.7765192605877,363.3496177140124
GPI8,120.00923996525711,87.91330933473805,167.83060625474886
IRC3,0.0,171.9090275501211,0.0
RQC1,711.5392856546641,946.6141739470518,978.0771176750945
SWR1,711.5392856546641,946.6141739470518,978.0771176750945
MSN5,775.7436511472506,1201.9442639728493,940.8139463077887
MRX8,83.9920709398236,92.5836820395125,81.38216198300957
MRPS28,300.90761107563844,885.8013102854943,506.0020025945837
YDR338C,209.09047097042654,304.22331214902283,244.32541777893246
FCF1,383.74519116956316,612.2002893923582,528.0043245430361
YDR340W,0.0,0.0,0.0
YDR341C,1635.9931799124183,1594.3015318730122,3079.295769376877
HXT7,53122.353366164905,52059.06431333307,22518.547267499092
HXT6,0.0,0.0,0.0
YDR344C,0.0,0.0,0.0
HXT3,7218.88979766487,8778.86805252012,6137.674816024715
SVF1,1279.7415211958323,1276.920793407333,884.4611774750149
MRP1,1279.7415211958323,1276.920793407333,884.4611774750149
PAL1,514.6078031647419,466.4122003474392,652.3605393326183
YPS7,199.10180270305403,650.1317449294097,586.3595555518225
ATP22,452.1072721884841,424.7855527492236,514.089907486069
SBE2,452.1072721884841,424.7855527492236,514.089907486069
YPQ2,809.2090323096332,743.4124751174684,934.8358232942611
TRR1,2829.948621457049,2894.4777820857034,3593.748219440531
TRP4,7755.875810546591,4590.469341314577,17101.214066999364
YDR355C,0.0,0.0,0.0
SPC110,71.37757819276452,312.70669583863867,284.1828992396229
CNL1,2180.321107772717,1824.282799668101,1771.4608889301908
GGA1,2180.321107772717,1824.282799668101,1771.4608889301908
EAF1,65.51833860169414,0.0,0.0
OPI7,0.0,0.0,0.0
BCP1,215.78137991942094,676.3567009954986,252.9603538091409
TFC6,76.96814534762127,310.7984723262788,488.8871941377793
ESC2,76.96814534762127,310.7984723262788,488.8871941377793
CDC40,235.12312372940687,143.79665521245295,295.656502510152
ESF1,10968.069918866244,11840.924749535669,14884.612825766739
YDR366C,0.0,0.0,0.0
KEI1,4202.890225521216,4418.716332795553,5831.486492886221
YPR1,843.5305650364428,1233.8416340826543,566.4722158894007
XRS2,84.98044493915089,122.37591791703537,123.08358702991569
DXO1,239.68635306739014,474.05472617807675,316.21964978191005
CTS2,239.68635306739014,474.05472617807675,316.21964978191005
VPS74,778.6906731350047,920.9505752848613,1348.8791806527886
FRQ1,778.6906731350047,920.9505752848613,1348.8791806527886
PHO92,0.0,0.0,0.0
BCS1,465.5402775940331,701.6216466577077,753.7469678001999
ARH1,465.5402775940331,701.6216466577077,753.7469678001999
ATP17,1600.132692950481,1962.403457047127,2067.2455613960115
LSM6,777.5607937459218,903.1436232007756,1049.626372439953
RGA2,777.5607937459218,903.1436232007756,1049.626372439953
ARO10,792.3719613639317,524.3940775602825,436.0471123273718
YRA1,1940.643979124774,1467.4291588151555,1613.5420526177827
RPP2B,544.267248168753,842.3160528457015,592.2830086798671
NKP1,216.47828980625906,137.79108045969247,299.09755131478823
ATO3,12344.570847629613,9942.844512071853,13199.468195717343
EFT2,11338.4571687648,9701.365738359125,12398.426229772966
MUS81,494.85451563111485,717.0768749063245,559.3473740968575
CIN10,1063.6857055771268,454.5503657622307,970.548070715902
RVS167,1063.6857055771268,454.5503657622307,970.548070715902
SAC7,1321.9419046034182,1648.271807160295,2416.5909214041403
UBA2,129.6754630168061,109.74844089478455,196.5198454717353
YDR391C,375.9361379741129,215.00661975955842,133.8344446224739
SPT3,375.9361379741129,215.00661975955842,133.8344446224739
SHE9,20.019492350517655,0.0,66.757335160081
RPT3,935.0934200603316,896.6320183433687,1221.2870792193269
SXM1,194.78794440870203,275.82983968813403,247.05192635033362
YDR396W,0.0,0.0,0.0
NCB2,1087.9691678317117,1064.3014770838104,1395.9825789893068
UTP5,1087.9691678317117,1064.3014770838104,1395.9825789893068
HPT1,7520.269772141429,6613.045446895852,9492.696438635807
URH1,673.5588225979924,293.6253697342706,291.0301138305533
YDR401W,0.0,0.0,0.0
DIT2,0.0,0.0,0.0
DIT1,87.74451934376114,19.1232268226969,43.26926735351806
RPB7,1198.460934006844,1105.6434552803498,1300.0780146349719
MRP20,1198.460934006844,1105.6434552803498,1300.0780146349719
PDR15,0.0,0.0,0.0
TRS120,83.15789130215026,253.89640992017888,0.0
ADE8,966.7524699802515,1186.1187242711167,1668.721939723537
SIZ1,966.7524699802515,1186.1187242711167,1668.721939723537
STE14,338.9573191030413,694.1052115297016,656.5345577470922
DFM1,189.28977586204553,221.97266008651476,369.0402868847529
RRP17,189.28977586204553,221.97266008651476,369.0402868847529
YDR413C,0.0,0.0,0.0
ERD1,218.67494590826377,189.02444572839448,267.336826976612
YDR415C,149.90217356410474,413.84376255183116,172.86967903459072
SYF1,149.90217356410474,413.84376255183116,172.86967903459072
YDR417C,0.0,0.0,0.0
RPL12B,1021.1153598814776,1785.6989480637553,1758.6638536266296
RAD30,77.92629561618588,137.42399586769636,83.18473601984337
HKR1,386.9872105972056,568.8303627835605,610.1988886585107
ARO80,86.89571833849132,28.388646751396152,140.6433697607859
SIP1,313.04148042203815,353.9977949041596,257.39898069625656
CAD1,668.2181712192984,252.7516042466704,764.0310131900991
DYN2,120.11695410310594,57.90619875372501,139.1687806519236
SNX41,120.11695410310594,57.90619875372501,139.1687806519236
YDR426C,0.0,0.0,0.0
RPN9,350.00739931539744,135.82967434976976,376.05372157339974
BNA7,213.9088512454979,0.0,27.2237959996203
TIF35,112.42946904050714,129.38759647601563,130.5113612201094
CYM1,668.4760888261511,540.0411164005839,628.0235663662963
YDR431W,0.0,0.0,0.0
NPL3,668.4760888261511,540.0411164005839,628.0235663662963
YDR433W,668.4760888261511,540.0411164005839,628.0235663662963
GPI17,177.48075096449497,177.96247136947807,104.47326807908483
PPM1,470.60566962666223,302.1563776176725,458.0426008241741
PPZ2,461.85429154200733,302.74577999784435,449.3188215512062
GPI19,206.27700289124442,248.14330155514273,233.14734063918087
THI74,206.27700289124442,248.14330155514273,233.14734063918087
LRS4,154.56425515433756,64.94341040782354,267.5739321124049
DOT1,38.09423401555645,36.37295160258974,75.49425813919687
APT2,480.90311268768113,518.2292231771396,721.1003763609901
YDR442W,929.4516799669958,924.1679105179236,831.7110114605657
SSN2,745.4498439233024,476.4053271644085,932.6312661835506
YDR444W,745.4498439233024,476.4053271644085,932.6312661835506
YDR445C,0.0,0.0,0.0
ECM11,0.0,0.0,0.0
RPS17B,906.1913723244425,921.6509698652546,1017.1257557332988
ADA2,906.1913723244425,921.6509698652546,1017.1257557332988
UTP6,184.68421421389928,324.00574611906666,428.15632932644144
RPS18A,770.7388530088419,1023.8422807787629,1255.0250070919183
YHP1,698.6198514344825,962.2283865029817,1011.363225829188
PPN1,698.6198514344825,962.2283865029817,1011.363225829188
TSA2,2754.12489236712,1967.606960217069,422.12912066959007
GUK1,177.82036596229256,144.54380751439425,200.53863360151138
YDR455C,0.0,0.0,0.0
NHX1,177.82036596229256,144.54380751439425,200.53863360151138
TOM1,293.13335074210124,643.4269564121362,61.34559629556847
HEH2,50.04873087629413,114.60601836674739,126.63107099353692
PFA5,190.15556069006712,646.4586996467742,893.8541775287445
TFB3,90.08771557732943,185.66174975413082,277.73286536704836
MFA1,190.15556069006712,646.4586996467742,893.8541775287445
MRPL28,411.4783004472501,259.70983452197527,484.3543601732725
STP1,653.4794152617432,983.3346828949691,907.6813505075684
SPP41,291.8122054837686,124.82051233812022,487.5794269040891
RMT2,162.60902842267384,24.21017111708307,125.5752861582017
PKH3,162.60902842267384,24.21017111708307,125.5752861582017
YDR467C,62.04716834465074,0.0,76.54382134575252
TLG1,120.75767578555909,225.92329795516466,178.16259747083868
SDC1,120.75767578555909,225.92329795516466,178.16259747083868
UGO1,869.569360106431,945.9039635225994,996.9297360984816
RPL27B,869.569360106431,945.9039635225994,996.9297360984816
TRS31,608.9096141876993,1080.52277857208,1574.3706438427885
PRP3,134.02385676007992,68.47597100222242,107.90832656323596
[],0.0,0.0,0.0
JIP4,603.5612869327783,1862.9300503149993,1052.017635996016
YDR476C,646.1338022787872,724.5664407991267,781.98062068187
SNF1,747.7172416546771,776.1059119327515,1121.4588895294664
SNM1,276.8556877736787,131.7969211217595,126.43652273776053
PEX29,641.4902776051058,1144.1270859323167,884.956990437962
DIG2,641.4902776051058,1144.1270859323167,884.956990437962
PHO8,633.7204819922483,512.1703441493263,1693.344394371956
CWC21,5398.193890159428,2037.068029910282,5353.05998534153
KRE2,5398.193890159428,2037.068029910282,5353.05998534153
VPS52,429.0138157024761,295.6838610523193,255.3121581328963
VPS72,30.538208670281165,784.6191831398232,387.183732427205
VPS60,224.55944286621298,347.8761050615264,97.77073142914924
RIB3,2109.2681154300326,1762.04439079782,2657.5883766722377
PAC11,115.89173461204189,423.50361575850377,193.4005619016716
SLD5,115.89173461204189,423.50361575850377,193.4005619016716
PKH1,400.04213734230126,288.1181550593477,383.67408646684794
YDR491C,0.0,0.0,0.0
IZH1,400.04213734230126,288.1181550593477,383.67408646684794
MZM1,531.8782972283778,188.0866017877727,206.05885746154564
RSM28,641.6681281472293,819.8145052084969,1013.9879530603329
VPS3,317.8542541318326,247.5489996721744,249.99576658816957
PUF6,385.63353861461064,187.02865472955233,229.73864467015977
ITR1,391.6383058958781,363.5988557505772,630.0938524860841
SEC20,154.7484738388433,111.60763965705553,230.39232234544784
LCD1,184.76586570867954,134.75227483719024,263.9446147817742
RPL37B,665.1695335610632,981.1645545004153,1473.4199400834523
PLM2,665.1695335610632,981.1645545004153,1473.4199400834523
SAM2,1410.9250069833429,2019.8490155517227,1711.1149713161446
LPP1,390.3020206027609,314.41212856673985,422.4873128607229
SPG3,3207.6711265790827,4449.755690150059,3201.8450604137006
PSP1,1785.2115098231152,1982.812365697681,1840.6941934208085
GMC1,269.63539363050694,187.02013743074804,220.91121877684176
GIN4,190.31713562080725,182.9363470290894,413.4113003140098
GNP1,9463.601831237285,11729.056173653767,11422.906173413541
YDR509W,0.0,0.0,0.0
SMT3,8213.844930269383,10553.223946872553,9664.916132427657
SDH7,370.4200366639424,529.6260691831637,491.42311928008803
EMI1,2806.954836519126,3175.431947859045,1733.6829960001423
GRX2,2806.954836519126,3175.431947859045,1733.6829960001423
YDR514C,53.29132470771601,90.07064542062685,197.71362530451245
SLF1,53.29132470771601,90.07064542062685,197.71362530451245
EMI2,17294.38809211024,17584.74898180511,4136.092982829365
GRH1,17294.38809211024,17584.74898180511,4136.092982829365
EUG1,1303.5766779785804,869.4474530482299,712.170429304007
FPR2,667.7769135308199,733.7990390794746,567.0762796303013
URC2,78.15174833382902,200.37270202916332,207.68403214466773
YDR521W,0.0,0.0,0.0
SPS2,0.0,0.0,0.0
SPS1,101.59671888897066,14.540323035076323,71.11161356279113
AGE1,3822.5745811264023,4251.437565922327,4781.193068852192
API2,0.0,0.0,0.0
YDR526C,0.0,0.0,0.0
RBA50,9762.232185271132,9692.314549214316,10899.668960867955
HLR1,464.215257759486,716.4071621658541,735.2470484358457
QCR7,627.9496878054871,910.0204530308891,842.6011007812415
APA2,1501.0474488637046,1441.5152697635156,1989.4105751361767
CAB1,1501.0474488637046,1441.5152697635156,1989.4105751361767
KRE28,98.00654051305852,40.066421638530166,108.29733078348322
HSP31,748.9207805268962,896.1110736510138,1026.9907228321945
FIT1,0.0,0.0,0.0
YDR535C,123.25867117898142,246.87133692750916,59.13297642463544
STL1,123.25867117898142,246.87133692750916,59.13297642463544
YDR537C,0.0,0.0,0.0
PAD1,89.99184809542088,8.605452070213603,31.10668380218108
FDC1,395.5596625563571,361.22907642124,609.8757355859697
IRC4,296.2757900671868,256.8906294598843,394.1047663696557
YDR541C,92.38826384951288,112.9564403854638,213.0731273496832
PAU10,0.0,0.0,0.0
YDR543C,0.0,0.0,0.0
YDR544C,0.0,0.0,0.0
YRF1-1,0.0,0.0,0.0
IRC22,184.52446522112078,441.4797559544834,468.1499188297422
WBP1,323.22405245799104,740.429430809669,450.1502177729174
GIM4,180.1418122661798,231.81707142146922,407.81638750323344
YEA4,65.26039238672685,309.85613617197004,238.89072209634847
VAB2,65.26039238672685,309.85613617197004,238.89072209634847
YEA6,1251.2583474168666,1409.9502428318497,1346.6490942899618
MIT1,14319.611013063852,11652.066506045236,13790.272931676258
YEL008W,2998.819053379293,3549.907565423824,5971.242556410783
GCN4,2998.819053379293,3549.907565423824,5971.242556410783
YEL010W,0.0,0.0,0.0
GLC3,11172.751348644011,9576.712294361365,1046.7765577349537
UBC8,948.7269349159612,1287.585384481214,824.710337812212
VAC8,1454.136751546987,1184.330012389576,1331.7327840520152
YEL014C,0.0,0.0,0.0
EDC3,324.68526931894144,587.4902036173246,479.6334810393157
NPP2,324.68526931894144,587.4902036173246,479.6334810393157
GTT3,9747.313713739066,10703.373498584237,9204.622229877137
EAF5,367.0362560417362,252.77890811595276,228.90059884842395
MMS21,367.0362560417362,252.77890811595276,228.90059884842395
PXP1,0.0,0.0,0.0
URA3,85.02452089681941,39.519316678188765,90.45994557625087
GEA2,581.9347837673918,558.9150436613814,732.8143745781072
YEL023C,581.9347837673918,558.9150436613814,732.8143745781072
RIP1,826.3876981423971,1074.014673643883,2069.7144537583
YEL025C,826.3876981423971,1074.014673643883,2069.7144537583
SNU13,982.9840143549218,1278.2147511140925,1152.9288957214387
VMA3,1412.694032204292,1722.7132602782626,2187.120602081807
YEL028W,158.43300458049873,134.77347388054866,436.79543556112867
BUD16,158.43300458049873,134.77347388054866,436.79543556112867
ECM10,247.17061960840363,48.24806729426132,165.60604157029456
SPF1,757.751477588337,475.5634284233365,731.0397673897337
MCM3,2052.7127184293404,1664.2129129326236,2406.249344906215
MTC7,0.0,0.0,0.0
HYP2,8194.229224838104,9458.408026320936,10457.711080031993
UTR5,0.0,0.0,0.0
ANP1,13553.270824143976,11963.595067330076,15831.708060364133
RAD23,1454.5051465089764,1359.0189530845587,1636.2965344550312
UTR4,1891.0597322669496,2826.658178523635,1227.7378483537686
CYC7,1891.0597322669496,2826.658178523635,1227.7378483537686
UTR2,1617.9882844119388,2186.4245117170412,2857.0285811583494
YEF1,677.1405785827625,596.711866530436,492.62456165865245
GDA1,267.46904506313376,149.9446747945358,220.4163838190773
YEL043W,552.0468048088043,903.2267970804625,1409.574998651901
IES6,28677.738843464227,31834.315052465037,43754.15158312637
YEL045C,0.0,0.0,0.0
GLY1,25765.08550669022,28628.37770042474,39565.66797350714
FRD1,886.3577022568556,907.7338867270149,1737.1631710921438
TCA17,62.929473219273135,24.449787718516582,112.90320594750963
PAU2,138.8007404983483,96.55758204441727,63.99266101065703
RML2,296.09653930771054,479.98767365855156,578.1929157139579
VMA8,924.2176780299476,840.739031121017,1005.8733209950766
AFG1,883.3073172488176,940.1301179779315,1122.0297282880547
MAK10,883.3073172488176,940.1301179779315,1122.0297282880547
RPL12A,1473.8600855661211,1659.5453197202087,2003.7099382062777
POL5,198.77875072071504,428.907316175023,478.0209727817868
HAT2,291.42973903847906,389.1514596522179,259.65453080286505
SDD1,363.03834407471015,425.2370667698227,347.1798264351386
PCM1,388.3237389160299,609.2025959250898,511.3781724143812
HHY1,1295.093590576461,1632.6351364950456,1314.9518499734365
PRB1,2387.789982885133,1818.3779923554198,2548.89807022695
CIN8,515.4328225328449,562.5931904359785,1324.1901583761155
NPR2,804.1012397877189,626.1063547940039,885.4763841245147
CAN1,804.1012397877189,626.1063547940039,885.4763841245147
AVT2,170.7279075637855,244.5434987184086,611.3746737299692
SIT1,787.2181702990528,1228.751212735313,1063.401781479782
HPA3,252.52555231916614,154.6464465545332,174.26301225362494
YEL067C,159.64428082250004,153.50696950187728,533.0317445124845
YEL068C,252.52555231916614,154.6464465545332,174.26301225362494
HXT13,0.0,0.0,0.0
DSF1,0.0,0.0,0.0
DLD3,6503.091078454663,7087.238363666927,9927.036414270628
RMD6,2605.314958359638,3530.0033662325286,4656.497344044157
YEL073C,0.0,0.0,0.0
YEL074W,0.0,0.0,0.0
YEL075C,0.0,0.0,0.0
YEL076C,0.0,0.0,0.0
YEL077C,0.0,0.0,0.0
MNN1,1322.018808393585,1456.3739329313332,2126.117372500861
NOP16,265.5323745206795,316.892323720492,425.867273295248
PMI40,353.26834045774376,337.178350800708,497.31664148968093
FMP52,353.26834045774376,337.178350800708,497.31664148968093
YND1,84.84753263064127,192.29195127334552,113.16092655907518
NUG1,128.90599952528441,300.1750410013145,222.39990048270155
PAC2,4.476408227444941,10.250476176901632,108.64459605765359
SEC3,402.00652689869565,554.0600994543526,653.9382025879086
NTF2,402.00652689869565,554.0600994543526,653.9382025879086
YER010C,254.83721790000624,77.99876377410523,253.99837107690317
TIR1,1238.2806789360416,1479.8206260066545,1315.5292674000318
PRE1,346.9805272651783,386.2182745630373,294.13538923561146
PRP22,353.0975702681161,854.9879132014867,639.2587918491954
HEM14,178.9373854391033,36.40426465767271,240.79761445329123
FAA2,72.07017246186356,167.6122877914331,135.24740868908268
BIM1,100.18461154307154,174.15076621809385,204.40665964505962
AFG3,612.5916914991833,728.3260427522489,643.3506092144053
SPC25,236.98835398487773,211.33487702154088,367.5562851236784
ISC1,612.5916914991833,728.3260427522489,643.3506092144053
GPA2,6059.253374284512,4702.009875565267,6537.697853597367
RPN3,1324.3230779431767,1623.1201490923013,1712.5899288780643
SRB4,303.24532157698115,167.87143976823336,482.33921658739615
PRO3,440.19550977978497,78.67641473910408,591.0563862682002
YAT2,518.6107025329532,164.2154462287506,679.2424808509816
GCD11,125.55963876872063,360.0379589587285,418.44893735863883
CHO1,1082.6147757526537,1000.9180715556229,1901.2511128785682
GAL83,394.1368178728651,313.5891265485205,158.59389192584314
MIG3,3043.774303699161,4169.588587309214,1827.3998599345132
SMB1,498.09964122992585,543.2250447592035,263.8904261598031
CHZ1,498.09964122992585,543.2250447592035,263.8904261598031
YPT31,313.6641914198992,568.6992390573952,740.2407142985905
FIR1,313.6641914198992,568.6992390573952,740.2407142985905
ZRG8,1055.3658777117607,1289.0544106783045,1026.1623951837462
YER034W,1055.3658777117607,1289.0544106783045,1026.1623951837462
EDC2,4970.854569059108,4567.087790245425,4190.612800805192
ARB1,2141.896560853923,1982.2051161493137,1244.6950654085047
PHM8,2141.896560853923,1982.2051161493137,1244.6950654085047
KRE29,378.77288050818703,23.98730616978434,229.05136252707166
HVG1,466.82620787540566,923.6808249106414,587.2110037476169
GLN3,466.82620787540566,923.6808249106414,587.2110037476169
YEN1,40.42881374739899,290.3379507511692,58.00214368833846
MXR1,0.0,0.0,0.0
SAH1,1159.973321409642,1419.6412746555136,1417.9920031085978
ERG28,910.2514906552648,684.9727410652076,540.134521582689
ACA1,11829.569110746146,11516.29255359401,10029.680137480236
SPO73,7898.916064681189,7680.724024397285,8263.567114341518
SAP1,667.1765285491197,1045.103097007223,1147.2697987052102
CAJ1,307.3525944014996,386.3632767033149,546.9455519648213
TPA1,416.0084292200049,665.9574796725553,533.1328764122081
RSM18,794.6296651910611,848.2257911679683,1143.9786578440096
JHD1,794.6296651910611,848.2257911679683,1143.9786578440096
HOM3,5031.9355907614845,4688.988755020358,5724.520533261396
PIC2,4198.184512149796,4711.904932374666,2197.6470382870384
GIP2,8142.166516337963,7051.423600819278,1015.2141481465305
HIS1,19699.56898098557,15703.494773421262,25976.916743281745
FCY2,22325.893702624377,19530.934737709253,32926.116816877744
HMF1,849.5714384160353,961.0032681473352,1426.6685407082816
PET117,849.5714384160353,961.0032681473352,1426.6685407082816
PCL6,2529.1708409225284,3072.5280853425065,2411.8360048425166
FCY21,136.60712073241373,215.4048560238977,249.44033930476067
CEM1,2814.952759802767,3061.2716220167977,4868.361746392729
GPP2,10950.091288852966,10305.29790782183,11716.520824869998
THO1,9956.432008605801,10005.170314804822,11629.897359574981
VHR2,26507.22329435233,25390.647894100526,31710.731735658188
ICL1,865.3602296228862,798.5032023792817,854.4547878515875
RRT13,715.4347510492707,411.51081605780576,258.53363806426904
RGI1,18442.581463407885,13900.173469914203,1919.0060412109895
MOT2,3123.0453116693925,3924.2296394281066,3345.595190408857
ARG56,17314.865016765256,16653.499770383387,25152.304042313423
RNR1,972.9666491394408,997.8032811489131,1117.5128706689302
TDA2,2192.7158662852958,1676.6150602155985,2741.706605544607
VTC1,2192.7158662852958,1676.6150602155985,2741.706605544607
ALD5,30843.924632573766,26794.405036780052,35521.35852498068
RPS24A,1549.3990857546387,1687.7390720499475,2529.9238692659396
PTP3,2427.156027028219,2250.321631819719,3186.1708106607553
YER076C,155.74077598054754,316.84056286787114,175.39230850127132
MRX1,281.50774576040567,361.6494889385659,207.66675231980832
ICP55,2815.2137386369805,3010.5945716280153,1789.7474199532257
YER079W,2815.2137386369805,3010.5945716280153,1789.7474199532257
AIM9,810.2646616938971,489.5740587790045,675.7789426497945
SER3,1834.4393216902904,1590.3029949530342,1749.6253763108077
UTP7,202.72707810550315,340.08011347498564,318.13259741638706
GET2,218.0950302083349,197.35907337356764,229.46008346721706
YER084W,0.0,0.0,0.0
YER085C,570.023375050326,258.22410350799566,615.4123645462903
ILV1,570.023375050326,258.22410350799566,615.4123645462903
AIM10,245.81256131005637,508.23611640617634,260.86017666253014
DOT6,29445.911617749483,30015.299026302946,13854.260840194536
PTC2,2803.722157440136,3343.222556151486,2368.921142001132
TRP2,2803.722157440136,3343.222556151486,2368.921142001132
MET6,11061.9901154256,16935.335374446982,15733.709670701752
IES5,11061.9901154256,16935.335374446982,15733.709670701752
TSC11,183.53273732524258,442.36893456105895,235.43411415423273
PUP3,1182.8648284590245,1467.044330579191,1038.2389591112096
RAD51,1182.8648284590245,1467.044330579191,1038.2389591112096
SHC1,175.30923182228435,335.78140487719367,83.83971413813599
YER097W,0.0,0.0,0.0
UBP9,1508.6822506801157,1492.447486434306,1639.8431653215332
PRS2,586.4655904355827,435.9204832875658,527.5124289631312
UBC6,586.4655904355827,435.9204832875658,527.5124289631312
AST2,475.2600761227601,391.9958364463589,500.26190792400985
RPS8B,371.134687987128,362.5239442407198,437.0888420657331
SSA4,339.85785847751686,666.4092375561418,644.6805005853157
RTT105,204.76793184849788,85.22209453124623,169.55357769779823
NUP157,176.0695293585431,146.3564996608839,190.7163275544086
MAM1,0.0,0.0,0.0
GLE2,705.2400934658151,476.51610596302675,1112.6072309934762
FLO8,374.56423163031445,329.4527098853206,441.2285923296288
KAP123,149.91126085693156,171.92561419636917,107.43490590274828
SWI4,230.66710940814087,345.786867160591,278.46689185752547
LSM4,219.9080712765977,201.722389356095,343.0941111538891
TMN3,207.3121698160895,107.99117435363313,98.47916063042818
BOI2,388.20084266073366,388.0369105968359,617.9418201079305
SPR6,115.85011864861764,78.27316804593491,98.32547363736641
SLX8,1047.1299742672713,1254.056548808579,1469.8632617327162
RPL23B,1047.1299742672713,1254.056548808579,1469.8632617327162
SHO1,370.72198232794653,260.6752165856582,360.24215759634956
AVT6,2179.565075509383,1594.7393808006823,2633.6768527856207
SCS2,2179.565075509383,1594.7393808006823,2633.6768527856207
YER121W,506.0361162695991,628.2117980853487,134.75874154150597
GLO3,866.2645929520361,906.8191412898179,1116.5170800410483
YCK3,866.2645929520361,906.8191412898179,1116.5170800410483
DSE1,2429.3405064105764,2365.507925549994,2655.367014302899
RSP5,2429.3405064105764,2365.507925549994,2655.367014302899
