name,Native_med15mnase,Gal4Full_nodeletion_erv_2_reps_0.96_meancorr,Gal4Full_dGal4_deletions_tef_3_reps_0.99_meancorr,Gal4DBD_Gal4AD_dGal4_deletions_tef_3_reps_0.95_meancorr,Gal4DBD_Gcn4AD_dGal4_deletions_tef_3_reps_0.97_meancorr,Gal4DBDGal11_dGal4_gal11_2_reps_0.95_meancorr,Yap1_lab_data,Yap1Full_dYap1_deletions_tef_3_reps_0.99_meancorr,Yap1DBD_Gal4AD_dYap1_deletions_tef_3_reps_0.82_meancorr,Yap1DBD_Gcn4AD_dYap1_deletions_tef_2_reps_0.97_meancorr,Yap1DBDGal11_dYap1_gal11_2_reps_0.98_meancorr,Gcn4_lown_lab_data,Gcn4Full_dGcn4_deletions_tef_3_reps_0.98_meancorr,Gcn4DBD_Gal4AD_dGcn4_deletions_tef_3_reps_0.97_meancorr,Gcn4DBD_Gcn4AD_dGcn4_deletions_tef_3_reps_0.97_meancorr,Gcn4DBDGal11_dGcn4_gal11_4_reps_0.93_meancorr,Mig3_lab_data,Mig3Full_dMig3_deletions_tef_2_reps_0.99_meancorr,Mig3DBD_Gal4AD_dMig3_deletions_tef_3_reps_0.94_meancorr,Mig3DBD_Gcn4AD_dMig3_deletions_tef_3_reps_0.97_meancorr,Mig3DBDGal11_dMig3_gal11_2_reps_0.98_meancorr,Rpn4_lab_data,Rpn4Full_dRpn4_deletions_tef_3_reps_0.95_meancorr,Rpn4DBD_Gal4AD_dRpn4_deletions_tef_2_reps_0.93_meancorr,Rpn4DBD_Gcn4AD_dRpn4_deletions_tef_3_reps_0.89_meancorr,Rpn4DBDGal11_dRpn4_gal11_2_reps_0.99_meancorr,Med15_Gcn4DBD_Mnase,Med15_Msn2DBD_Mnase,Med15_Msn2DBD_Mnased11TFs,Med15_dDBD_Mnase,Gal11_ddmsn,Msn2_dgal11,Msn2_d11,Msn2DBDonly_d11,Gal11_MNase_d12,Msn2_lab_data
MET13,7057.715618098749,919.1426765984143,1441.0941045446664,653.4340782123055,730.3013829759449,1122.8655518168125,3542.6756753491672,1616.1743221961885,222.3724759262999,487.81905248892355,525.3437244978991,15607.285253345713,4650.651919792301,2076.506954535708,2018.1619601482143,6511.435441905183,1100.9011648629753,598.5608202360568,510.5791028034023,577.6875525548745,609.4829737704131,1091.5599836013412,450.81413897370544,619.8328989403102,1792.8421346044079,4031.3762857010097,7091.754688399393,1057.6200571029851,1046.8134426965314,1390.7522063071826,2222.536068425178,2343.982730651264,1405.5579789195654,308.0705318333357,3865.2284868807646,2103.9426236398276
SCS3,1954.587915050338,668.6263981808579,1948.1676972925527,812.0965047418116,1294.826289820522,2799.737118337993,1817.114757449489,1038.3500921821988,372.3302603661127,532.0409311167446,387.78423603362273,333.7906162360069,769.2207021782373,484.8244555923165,901.6339454781919,864.8937940047988,832.3406152775583,1283.050101885376,848.4613905685688,1252.1179282219002,1013.7946637075768,644.7226929092637,843.7621042808402,565.4615920157216,1188.6925997790493,8125.73033942376,868.9963997083069,1359.3755781058574,1489.8684421551488,849.9681731643997,1216.5460585064134,1545.7949326574228,1433.709071380575,548.7491887259763,1722.9262442488866,2730.991393787024
SOH1,1954.587915050338,668.6263981808579,1948.1676972925527,812.0965047418116,1294.826289820522,2799.737118337993,1817.114757449489,1038.3500921821988,372.3302603661127,532.0409311167446,387.78423603362273,333.7906162360069,769.2207021782373,484.8244555923165,901.6339454781919,864.8937940047988,832.3406152775583,1283.050101885376,848.4613905685688,1252.1179282219002,1013.7946637075768,644.7226929092637,843.7621042808402,565.4615920157216,1188.6925997790493,8125.73033942376,868.9963997083069,1359.3755781058574,1489.8684421551488,849.9681731643997,1216.5460585064134,1545.7949326574228,1433.709071380575,548.7491887259763,1722.9262442488866,2730.991393787024
CWC23,654.3638501148217,744.5829345440611,749.1717964418303,829.613201569489,1048.2789416211715,57.948566921592075,354.9473215998191,472.01560523781126,808.0641201498074,983.4613734840391,207.7691112202262,70.24401539705526,764.545829239369,580.8350546165644,704.2019863231303,341.8076471526415,374.46295613965407,425.8341948358891,285.1151170105099,935.8790613944597,141.8185011477056,752.3860931298666,1229.3932363630631,453.25162717334155,1037.215720393848,473.55946247241195,82.01610345183225,205.17206170096918,504.5939803152337,236.88025990502118,0.0,808.2401704883125,676.2369907717743,1427.040150982317,210.24369667913385,667.370960712125
RSM23,219.68875563325642,1354.7894261076149,1226.9490689944187,1551.8309449646495,1269.4229488063759,81.98913048036731,330.11096170922383,360.6385581538416,591.6810511214107,851.8458823183198,37.10002388700665,212.56707243608875,540.2035256957324,553.0411432045511,650.7338536580515,187.00876932205833,895.8736268060172,3175.7367833915823,4787.091861842178,2385.465452031959,446.82023329878666,616.9949948071913,496.9287680010962,438.29884551269356,1118.918619333342,278.422440555962,55.65378448517189,253.0837554331797,389.5138976776044,185.81537238836208,942.3827895923434,494.65221961868247,453.3704445588772,497.7238967945967,132.9759071590759,436.9413408512189
CEG1,432.70850987438365,32733.037264620405,11435.018459535859,12266.879008470269,3793.5104533809877,1681.7124245710652,445.417476362807,857.0211631127331,1587.8936960008696,2309.8875834369924,0.0,325.87273348633875,1643.2391840705902,2105.5776489410864,2608.2696393271667,95.06784990401451,954.21203221535,3258.6882448297088,5059.18930529961,6084.695931765159,682.7998070073178,924.5071032929858,1967.2191230767567,2681.5524735408235,3509.7355503825797,363.42479044876586,33.446396967057794,230.19753402348292,728.9867566026056,277.10249469894455,182.36193381950184,455.3882071041566,373.0725761396052,979.6893636843804,200.0833230990035,611.0976951144353
SNT2,432.70850987438365,32733.037264620405,11435.018459535859,12266.879008470269,3793.5104533809877,1681.7124245710652,445.417476362807,857.0211631127331,1587.8936960008696,2309.8875834369924,0.0,325.87273348633875,1643.2391840705902,2105.5776489410864,2608.2696393271667,95.06784990401451,954.21203221535,3258.6882448297088,5059.18930529961,6084.695931765159,682.7998070073178,924.5071032929858,1967.2191230767567,2681.5524735408235,3509.7355503825797,363.42479044876586,33.446396967057794,230.19753402348292,728.9867566026056,277.10249469894455,182.36193381950184,455.3882071041566,373.0725761396052,979.6893636843804,200.0833230990035,611.0976951144353
ITC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCL10,260.77207495379787,54296.46134556927,11290.155217548281,6342.501751708678,2277.051184216642,5732.188205030896,523.1356242945122,1041.720427582741,954.0312661742524,1212.607015680769,17.587256977084685,288.99267393931336,1400.421935441864,1143.9953114532711,1480.4781600325496,86.13189524364108,1004.4301465047374,1759.876082429202,1091.2884210706573,1696.6313563069373,249.97323165964218,616.0322766432299,500.7125093407824,402.0709874745215,959.5431786957806,216.7656810793955,299.95699702143224,257.0760312031605,1020.3024531599448,182.92738697374077,176.10952465997605,474.9948738737222,498.830392022614,192.3578901531759,340.2389208525035,411.77215556299774
RPL1B,298.77124784482635,3416.332280931957,1355.2145601159589,1046.2682217306983,898.9654644564907,289.53408616804103,351.73384333798873,616.1421524561497,515.4369230728371,556.6534719394683,45.73991440614793,273.3945162615935,619.6389427937196,541.1010336218818,710.0934169948314,159.03390442301074,766.2181751865252,477.5479844616675,353.32857681804103,605.237811861221,100.89037610105879,536.5534250418651,420.3914229708205,273.6815883006005,527.2320403426489,281.9487089829808,145.53073432242903,99.34804029782087,471.43272460430336,487.53215679218783,1812.2443397669877,314.59203160332464,162.7503158669602,595.9633026597389,195.88716419670075,259.9443591636133
MRM2,298.77124784482635,3416.332280931957,1355.2145601159589,1046.2682217306983,898.9654644564907,289.53408616804103,351.73384333798873,616.1421524561497,515.4369230728371,556.6534719394683,45.73991440614793,273.3945162615935,619.6389427937196,541.1010336218818,710.0934169948314,159.03390442301074,766.2181751865252,477.5479844616675,353.32857681804103,605.237811861221,100.89037610105879,536.5534250418651,420.3914229708205,273.6815883006005,527.2320403426489,281.9487089829808,145.53073432242903,99.34804029782087,471.43272460430336,487.53215679218783,1812.2443397669877,314.59203160332464,162.7503158669602,595.9633026597389,195.88716419670075,259.9443591636133
SEC27,56.286297189187486,798.1970985765494,423.1458708730911,632.6209939490057,834.3655555973149,76.38458289587024,386.1866873146447,426.8666304630298,1410.3698009646187,1494.7887133620625,81.95666694322207,434.13169291180037,616.7637752746044,964.5502931499888,1135.8620871036946,125.32932440805169,492.79670332200294,375.5118771370178,360.30061009269986,818.9344570440107,60.31438824753862,444.25253209445674,578.3894195909511,534.9616925323144,643.656169006334,136.36537620775738,0.0,132.30660463786873,114.81514586949498,313.2938482319151,44.02738116499401,222.5305577154209,261.6367104803832,417.4600359608578,65.58664293653021,188.38987715158532
FLC3,535.7902862502478,1814.3858728270698,2684.258377582907,2630.9408777996564,2473.7034338183726,0.0,442.1183221246471,1086.243337825783,1326.4365002370057,2178.8231133234276,130.78488872300704,609.5694605369456,1134.7199912304334,1228.9508404047747,1911.8522412899763,73.60772117122004,814.0924100182881,1398.586640040255,1332.3920390379833,2357.08697828713,179.54515196204179,734.1988647369537,875.7730199586964,2179.970378813543,2700.9582286723016,101.60293500778317,196.87960965619268,273.114516080898,665.9590706055052,535.3655155970088,370.4226780708631,448.6255161404006,799.8297028264175,558.1658222912321,148.23032577146026,500.9193663725447
YGL140C,535.7902862502478,1814.3858728270698,2684.258377582907,2630.9408777996564,2473.7034338183726,0.0,442.1183221246471,1086.243337825783,1326.4365002370057,2178.8231133234276,130.78488872300704,609.5694605369456,1134.7199912304334,1228.9508404047747,1911.8522412899763,73.60772117122004,814.0924100182881,1398.586640040255,1332.3920390379833,2357.08697828713,179.54515196204179,734.1988647369537,875.7730199586964,2179.970378813543,2700.9582286723016,101.60293500778317,196.87960965619268,273.114516080898,665.9590706055052,535.3655155970088,370.4226780708631,448.6255161404006,799.8297028264175,558.1658222912321,148.23032577146026,500.9193663725447
HUL5,258.0825819097659,1415.152685098663,1556.5820178247411,2383.4844788067453,1992.6537314839386,252.65668504322952,481.2686717777351,690.6408778243723,1215.702321489761,1848.0985237286563,0.0,451.75189115606173,2611.318470010156,3323.8605284126693,3040.4076939373467,404.2448100705223,529.4564335412227,1388.5360433794215,1501.5120980669344,1867.2388641846599,101.20043598621015,3320.4548177532924,10433.945926114471,13475.319550788558,8666.432306853743,359.8603795824528,27.82689224258594,529.897557111698,358.06418866846997,321.480352728243,110.06845291248504,559.6155826448088,787.4642883516686,1276.8423636493137,85.09823575525976,596.5277182472494
GPI10,258.0825819097659,1415.152685098663,1556.5820178247411,2383.4844788067453,1992.6537314839386,252.65668504322952,481.2686717777351,690.6408778243723,1215.702321489761,1848.0985237286563,0.0,451.75189115606173,2611.318470010156,3323.8605284126693,3040.4076939373467,404.2448100705223,529.4564335412227,1388.5360433794215,1501.5120980669344,1867.2388641846599,101.20043598621015,3320.4548177532924,10433.945926114471,13475.319550788558,8666.432306853743,359.8603795824528,27.82689224258594,529.897557111698,358.06418866846997,321.480352728243,110.06845291248504,559.6155826448088,787.4642883516686,1276.8423636493137,85.09823575525976,596.5277182472494
MRF1,172.95060397184776,1807.9640258948866,1356.413276832068,4058.4136024824597,2993.794715455755,0.0,325.1227828605351,654.0009182463859,1744.1925152182596,2560.636225512205,140.16749104583,265.90967867099533,1387.7133848716612,2513.2984195797803,2773.6520688986398,173.89582528145502,430.69429928912194,1077.8889124672423,1576.2750488789122,2351.643069470655,179.9178831516043,946.6226495596693,1555.850581934621,1402.4126080607234,1964.2978529170443,33.59121307611869,41.848498392180694,56.43888697028052,239.74985681878147,319.6906377309326,0.0,261.9095103255093,197.53863614785573,911.1685118508192,75.14342545166684,291.5103611849602
ROG1,0.0,358.27689491242205,1549.530682057647,2894.2264102131253,1790.0038045091326,0.0,316.52765126706925,474.9535709793842,1558.3404441514278,1737.8122994174332,41.591486094457025,55.72805655171782,962.4320452231251,2159.0611183881547,2689.458671204549,0.0,529.9159730839932,672.5843845180075,499.53009999424677,1391.568160749209,129.72818781755453,945.4368685319484,1994.8825174000801,166.25059683964264,1509.062785830083,0.0,0.0,30.458699971775662,159.7706817824934,0.0,0.0,92.83072321592094,125.78826858762916,309.6183333950236,54.19211342654717,76.24037985622019
TIP20,476.17023511174483,1690.5899465569075,2317.852861254923,1138.6845756926348,1035.3460766246728,686.9699356385316,889.9478415038724,892.5603167839957,564.9679477725663,608.4595744870967,89.32918984856829,1638.3850384106634,696.8644474474759,604.00277441558,751.6467262154284,360.3768680069726,1817.8140888220466,3879.3643638853646,5626.926326720953,1633.3382012842715,522.1235794390523,1066.8668155767482,803.9248941390932,466.9382203863079,1018.9224755740237,182.20663868289589,738.650656148896,440.67006138394873,777.4018137312136,1192.1709366605646,33.49909436466936,643.6257895950188,628.506886176794,696.9910052166235,448.17502907905407,663.0665051116541
RRT6,476.17023511174483,1690.5899465569075,2317.852861254923,1138.6845756926348,1035.3460766246728,686.9699356385316,889.9478415038724,892.5603167839957,564.9679477725663,608.4595744870967,89.32918984856829,1638.3850384106634,696.8644474474759,604.00277441558,751.6467262154284,360.3768680069726,1817.8140888220466,3879.3643638853646,5626.926326720953,1633.3382012842715,522.1235794390523,1066.8668155767482,803.9248941390932,466.9382203863079,1018.9224755740237,182.20663868289589,738.650656148896,440.67006138394873,777.4018137312136,1192.1709366605646,33.49909436466936,643.6257895950188,628.506886176794,696.9910052166235,448.17502907905407,663.0665051116541
RPL9A,331.63520307701947,918.1851327100429,878.4195103306548,555.7212684956254,458.1674981741387,0.0,267.5309969187433,441.37236680653155,533.3295018315606,387.8154294475763,43.094871436957135,458.2322680179328,521.1652939425419,435.30736547179055,393.0264559655223,150.47029536719015,1744.96604446809,2073.375978245266,1293.7716460931786,768.5314529313038,250.30432853061234,512.4841739932801,354.82488044241126,766.9331686597789,1361.7628433483972,155.65957104342857,120.25311119868923,27.954126576614943,137.52970722609447,305.674536787208,308.19166815495805,274.4916176877171,272.45382961724385,155.7044500208897,120.66601405325711,255.12075225203284
ARO2,59.30780222322064,2018.113310512707,1580.9595523746646,2139.7748179226123,2127.9402751257926,378.7922379049023,3066.10004189404,4004.35521364725,1753.3263311515684,1894.9765023929735,96.72441522434673,6954.870753410273,12710.742906733542,7276.7782840275495,3856.842619203035,370.9100139501508,729.9148734427929,899.4830996243627,1014.2222222366304,2254.834403779088,157.69356629182326,603.3035684895696,1722.718436296517,677.2042660257002,2368.299865568919,626.8594087169448,844.0274538984496,81.30275484609005,318.6743241950188,0.0,282.7446496834478,296.4606858707924,211.0205791097021,443.7165141715539,206.7772223097998,202.14146698314224
INO80,59.30780222322064,2018.113310512707,1580.9595523746646,2139.7748179226123,2127.9402751257926,378.7922379049023,3066.10004189404,4004.35521364725,1753.3263311515684,1894.9765023929735,96.72441522434673,6954.870753410273,12710.742906733542,7276.7782840275495,3856.842619203035,370.9100139501508,729.9148734427929,899.4830996243627,1014.2222222366304,2254.834403779088,157.69356629182326,603.3035684895696,1722.718436296517,677.2042660257002,2368.299865568919,626.8594087169448,844.0274538984496,81.30275484609005,318.6743241950188,0.0,282.7446496834478,296.4606858707924,211.0205791097021,443.7165141715539,206.7772223097998,202.14146698314224
NUT1,479.2129815861501,4816.193892664826,2775.443641611537,3534.1025467598356,4127.950705222574,0.0,904.5449398930438,2249.652921239115,2689.2382133006176,3996.690977064106,107.6143346499937,708.1112253794055,2426.5012120324627,2617.792943184137,3464.9325796696153,267.75172852771937,1062.1510668985366,3209.071818637608,3977.1047013785137,5131.438737174209,159.3603648013975,899.7064470294208,1244.8952509995954,1180.299133825942,2929.8331112399082,297.956015826678,217.9448902915822,70.92830133287619,143.41572432743504,238.36311218318664,323.27797358911687,654.8483101674208,464.7456027407617,1289.1052015824118,233.54876788611324,681.5575751478495
PEX14,437.5124653465685,906.2016215786922,1657.7253085955392,2451.3797840376924,2143.1007724358774,0.0,1170.460187945644,2663.9867331208825,2327.0444469995095,2237.8362995713233,290.8275172415184,1224.4824875001377,4358.1698367043855,4181.308405169209,3013.930488082775,380.52461216571305,842.9597481064728,3843.841835121815,5496.85656103765,4179.535238079988,227.1553245920581,675.2163008874804,908.2679717893758,1687.802093186206,1579.035378798797,271.77704430574397,229.38532440897612,94.16218536688429,267.1166417964004,0.0,0.0,492.71606999246217,461.6152853076428,1515.7401972735988,104.35013929474403,498.37781305396067
CDC43,54.14233909569733,374.91475350996114,1356.8808695175348,2197.142702956855,1987.8902926630633,0.0,235.84824203446405,406.5329025814736,1175.9351480395285,1631.2538812317068,152.40038026474295,271.0155298713201,2268.9382884799293,3555.1837157621017,3406.4891373102764,108.29224100345597,514.427804257346,834.1819515524146,976.45514605688,1956.871355688297,186.28736955528916,446.3065898793477,914.6757029551037,412.37578210503546,1921.728129995676,127.67244990844316,31.577883170015458,104.45361755296956,133.13408492194182,0.0,0.0,182.1576056524829,120.63628911513275,410.6834991031732,42.47946922408706,132.7039932776469
ARI1,905.128797844372,6943.689074789643,13263.10767615686,7139.49915119538,3837.2042427837664,1412.7051962011203,2143.823933535495,2583.3543502204498,1279.0423984126728,1116.850351305934,277.7435918379012,660.4522012481744,1443.2892392385056,2653.9420069780895,2345.076437166071,667.3549425327504,6711.66188369802,9917.221722292592,1379.0493654010886,2257.660012602839,444.3823132213406,580.6123590468641,637.5250254307758,1410.2315782556916,2138.0377532900416,645.0957613060929,395.9531304510712,825.6714547014523,2498.91100504727,1648.3248014345002,590.405494549728,2249.638980789832,2850.332712054895,1036.8868463172744,2615.748450246615,2754.4090727262146
AIM14,977.2709225831937,2816.070775034201,2692.421960361792,2044.3517778618025,2155.3174268277235,0.0,1366.788469627233,2252.9710646839108,1185.796143553407,1493.1350369615727,392.44528442738084,622.8302698538896,1257.4595050396679,1409.011762047403,1822.3740594157025,381.4488015064227,1261.5458830332564,2018.9142131991664,1289.1481909346446,2284.8294356840192,506.31229843701544,528.4699461495961,957.0171063641845,1704.7749222880502,1871.696327817813,514.4638696416091,730.7256609171618,766.9495551628517,1152.3832068895097,662.6137632475942,1534.4158211780807,2808.894008962493,2907.0951602907844,4604.238591653161,403.40579413934194,3203.967065829473
YIP5,977.2709225831937,2816.070775034201,2692.421960361792,2044.3517778618025,2155.3174268277235,0.0,1366.788469627233,2252.9710646839108,1185.796143553407,1493.1350369615727,392.44528442738084,622.8302698538896,1257.4595050396679,1409.011762047403,1822.3740594157025,381.4488015064227,1261.5458830332564,2018.9142131991664,1289.1481909346446,2284.8294356840192,506.31229843701544,528.4699461495961,957.0171063641845,1704.7749222880502,1871.696327817813,514.4638696416091,730.7256609171618,766.9495551628517,1152.3832068895097,662.6137632475942,1534.4158211780807,2808.894008962493,2907.0951602907844,4604.238591653161,403.40579413934194,3203.967065829473
SUT1,3364.216990026361,1569.0198158601588,4014.250736102453,1155.0452292158034,1061.6566238388193,5289.29325325315,2932.920498848395,3478.7337254205145,546.7799198319408,410.22500874377516,929.3626370555316,22820.727454329735,2421.4666447321433,1267.700210601399,1090.79944950895,1769.2628514047663,7696.755870060986,12474.197527291122,2411.4429225644053,1685.851527269667,1724.3925464530637,577.6007713754145,571.4972689656697,1230.1576330152282,895.2090617080652,6176.574283895572,7530.390192267435,4029.541720232611,3473.7706546381555,5032.312045773649,770.4791703873951,7905.2323737492,5498.714595996144,499.6056087766536,658.3202810500643,4341.259889039489
RAD54,623.1432043506711,2508.509628214101,3044.7123646212,1537.426795628561,1238.4737827868369,1634.8560481539225,686.9488236611844,648.2080784217592,534.6674017928974,652.4725839183563,613.1436083175266,3186.578040532841,804.3935695004565,690.2847561815621,649.4073202722572,360.6390936785334,1110.9264796947864,1595.7286985708133,1180.1181761453265,1194.76543275804,727.6290445996613,2783.6868312491224,4434.258768973764,1769.6927132960318,1867.9892287747077,4300.469154936369,392.69947445952056,723.1771224179278,1241.3310163342385,971.2945785757851,220.13690582497003,1130.7546417899948,1559.7621722405952,915.8863859325784,337.3916398744698,1094.7136318933658
YRB30,228.0687224336132,1938.5695591901622,3221.6047703543786,2980.3825380715884,1958.155767915794,701.824125120082,280.51003651440874,453.6276337651534,810.3546835496728,1299.6458243488767,72.67379920607884,170.1917155642938,851.5847953304442,1183.3972931711016,1214.8353914110328,4.245730663074439,400.062805345977,537.0277202312943,781.6432228057553,1168.925484797659,100.16209195427261,588.6383225547393,779.2399767438793,194.28057896712866,788.9533937279544,295.5064351011533,0.0,13.416332130424996,105.06285251432561,50.57300222986482,0.0,303.6088163370696,184.2643256730597,1138.6667037139623,45.314342961961245,285.5507963330591
CUP2,5566.521002304117,1815.9312893999477,2722.367077006836,1015.5695031465974,1539.6329886299761,436.34881378994396,7499.938448853752,6744.68793376464,729.1959551372825,680.8827833345415,423.4989600382717,1151.532781775589,997.5464233858074,454.8169886871054,649.4784650408134,623.624874395352,3152.5755747828052,2551.6038395379537,646.8823962991561,1616.5233918305448,473.8550770653028,1097.6358500094539,1018.7284456272696,442.70518779647267,2245.954836474759,1548.507092406532,1940.7822648855993,2526.5327024829053,567.2223017108009,2279.562479530645,4401.331365059496,2477.254345227901,1208.905862200858,625.673551508485,345.7305067152755,4156.607201253278
PMR1,5566.521002304117,1815.9312893999477,2722.367077006836,1015.5695031465974,1539.6329886299761,436.34881378994396,7499.938448853752,6744.68793376464,729.1959551372825,680.8827833345415,423.4989600382717,1151.532781775589,997.5464233858074,454.8169886871054,649.4784650408134,623.624874395352,3152.5755747828052,2551.6038395379537,646.8823962991561,1616.5233918305448,473.8550770653028,1097.6358500094539,1018.7284456272696,442.70518779647267,2245.954836474759,1548.507092406532,1940.7822648855993,2526.5327024829053,567.2223017108009,2279.562479530645,4401.331365059496,2477.254345227901,1208.905862200858,625.673551508485,345.7305067152755,4156.607201253278
HUR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUA5,135.02139672502457,557.7759208446155,409.70583857036627,498.37551524715747,612.5257995357194,328.4536905561984,162.83011452376485,197.0731308261705,657.3357722099528,578.0994483286441,10.828297297098946,1468.046364964885,748.9244522017203,916.6814786383869,1067.9930721671346,39.0241367680467,371.0936907257927,395.50104827199016,341.0175177830652,482.5132777134151,60.538717667190475,641.2567440921848,633.4777387565658,381.0002684807751,483.84523948157647,170.69260619529376,71.93340819751334,130.25433318953404,64.00018395820284,182.49509750062703,0.0,88.39782195143869,62.08196866995912,226.1224694033453,35.824756285035605,90.63606438508575
ROK1,0.0,485.68139418084786,2008.2150198809995,2797.828681384768,2110.458715182937,0.0,119.72542731248203,285.7889280895427,1077.566375429605,1846.2179859156533,93.14561662716085,118.41600580882887,876.9926666215979,1846.3802438787134,2259.0396813625102,38.03692929391288,470.3096820015632,965.8282556339323,1191.7161702855572,1804.9890889570677,68.16549820296733,360.7255245316954,1053.4857205134756,654.9483526917818,1343.639411969576,198.1505573926352,0.0,0.0,71.6772816671216,0.0,318.8189670568532,61.63612330845768,113.46288303475932,325.8756301820152,55.044602727424916,91.77659776177134
NUP49,2024.7798792277908,1340.3353749817397,2327.0517293254275,1322.5736293634873,1633.918055528804,114.10301905178106,1271.507216897618,1907.0245265860822,792.5393277450821,976.2408131409697,98.78992672222951,754.3911918167613,911.1523635867073,573.6184871532764,893.615263224811,140.19323074956336,977.704715272067,662.4229549977548,606.2809528498343,1518.6050840070122,304.7057345002255,18989.541115082393,18151.729359973415,18906.456102438875,11250.72797581602,1566.5568862328926,672.3878956352269,1160.4811532706476,1234.0907596916081,82.22191330274796,99.41666714676067,1917.6309969503652,2813.5227777662744,1776.1452313226775,382.2070937298569,2604.690204070276
XRN1,2024.7798792277908,1340.3353749817397,2327.0517293254275,1322.5736293634873,1633.918055528804,114.10301905178106,1271.507216897618,1907.0245265860822,792.5393277450821,976.2408131409697,98.78992672222951,754.3911918167613,911.1523635867073,573.6184871532764,893.615263224811,140.19323074956336,977.704715272067,662.4229549977548,606.2809528498343,1518.6050840070122,304.7057345002255,18989.541115082393,18151.729359973415,18906.456102438875,11250.72797581602,1566.5568862328926,672.3878956352269,1160.4811532706476,1234.0907596916081,82.22191330274796,99.41666714676067,1917.6309969503652,2813.5227777662744,1776.1452313226775,382.2070937298569,2604.690204070276
BUD13,10.645383928470745,375.7747077445519,977.1593247369274,1697.2658765714395,1553.6371672590724,96.64463362309326,273.79816130473426,470.28306988054123,1504.417254353232,1902.7097680766044,0.0,167.78214582083504,1385.6328641485816,2632.428033532477,2412.103214315485,83.17234199627195,375.3392359905897,1079.6792940045689,1176.8923968293814,1758.4652044264287,42.44883664337013,349.2494431504662,434.0563390481562,1856.6177084092374,828.6348066056715,143.99667841676455,85.153331452722,33.0285563724703,37.024575644278634,139.28302253470966,168.41074762566015,74.75709128732615,97.59270716605936,341.84375691126394,32.018923626979586,96.90269397838378
YGL176C,0.0,905.0757331425516,685.9297096343143,1147.5343160099737,1183.2695155989034,0.0,211.3295484616984,179.9395708192533,269.39063296652233,1109.617264489647,89.21072379680636,222.2220500124231,467.6157627646403,790.3615840949577,840.8048973228764,41.809201701194915,456.01282051009855,676.266016851717,873.1192982382207,975.3483668938551,100.98763208978474,424.1242645464905,366.1893669883421,1647.4318573090798,547.4051281932652,212.77722960339116,0.0,16.332926071821735,209.12665880117856,0.0,0.0,126.98608534202208,446.3069321635013,736.1656826151653,75.10302896104264,201.21671177922727
MPT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOS3,1191.693345803339,1666.812951419859,3387.5011376118923,1403.5121148193596,1466.468678801437,13674.286560410656,1902.3814305942192,1191.0460343339325,652.8812591511971,451.75314528427396,11977.518427597257,822.9543046240715,683.0489190776713,505.2467237981237,487.1793669195517,8538.49890518234,1534.0664705371053,1833.5681013169717,1017.0903700994586,1279.4642720280183,6175.347421464157,952.3989585434371,699.6652056850162,1305.390517091363,1221.34913495845,10584.291741450212,1108.566549906341,1723.0827018837629,1575.432199151472,1330.4344562741448,792.4928609698921,3558.597781251826,2173.1684125447564,1026.1382273567692,747.4766288925919,3578.9671082233544
GTS1,1390.107355534378,1151.9498600256238,1257.6253992438562,612.2317003473264,859.8486982447821,255.00699457483503,647.9313769768174,1278.2888433120097,608.6495793850838,601.2907576034098,397.014297878425,2100.927467251925,2278.9235302641755,1012.6188619376616,1046.8947867934337,1836.801504678435,582.9089516464664,377.8465029461283,414.565386056298,604.2955852903152,557.1634177597577,1314.012171118495,979.9530304561266,2000.9457015240166,1330.8522136992283,2616.0829727082087,1314.1558836167517,311.007201223245,534.1907305614136,227.64063579858097,726.4517892224011,615.9074705504763,409.2187956738167,404.7253336274578,543.0876640298701,502.7965902634987
