name,opn_score
[],
FES1,-1.3748027409691987
EXO84,-1.1551244807331313
SIF2,-0.8073451234198954
YMC2,-0.4007304036314121
VID24,1.0188911852316505
SND3,0.08421148513920773
IML3,-0.7348440277449342
AIM3,-0.7898332071837695
CMD1,-1.3689420597731132
ALG1,-0.6417627489578104
YSA1,-0.4325009835173663
CYC8,0.033485843317595965
YBR113W,
RAD16,-0.4626155147843818
LYS2,-0.3010115225417209
YBR116C,
TKL2,
TEF2,-0.15119659484766235
MUD1,0.5551040909752762
CBP6,-0.6939298677595982
GRS1,0.09311023623589065
MRPL36,-1.130433295410981
TFC1,-1.0266842861631131
YBR124W,
PTC4,0.7883219108114288
TPS1,0.7370596320936951
VMA2,-0.5281752712177514
ATG14,-1.9443528091794215
OPY1,-0.5447793848396385
SHE3,-0.6269584589146957
CCZ1,-0.6052017366289135
AGP2,-0.39949152413920164
HSL7,0.2873316893418867
YBR134W,
CKS1,-0.24304188068102306
MEC1,-1.3965266656879702
YBR137W,-0.7522477297924173
YBR138C,-0.032062487536625106
ATG42,-0.5193870729099812
IRA1,0.3521182646759815
BMT2,-0.6783858190914867
MAK5,-0.8318012977970897
SUP45,-0.6603158804551663
YBR144C,
ADH5,-0.009504548039862115
MRPS9,-1.04884813868048
RTC2,0.4350398583563937
YSW1,-0.5026792151462756
ARA1,-0.24586729440386623
TBS1,0.06371145597939076
APD1,0.9193752704371505
SPP381,-2.047493545528119
RIB7,-1.0667463895467053
RPB5,0.31441216695629315
CNS1,-0.5233051855900035
SLI15,-0.7247612601741116
ICS2,0.1618226127021245
AMN1,0.353685457245664
IFA38,-0.7696675817222998
CDC28,0.8071073857275941
CSH1,1.2455127440859242
TOS1,0.06680548940997877
EXO5,0.07743643395971667
ARL1,-0.697909576153501
UBS1,-0.6234901713931729
TYR1,0.08278144935590159
POP7,-0.7847639866059026
PEX32,-0.6352284995847137
SSE2,0.4236684677032736
NPL4,-0.9857302276792419
SEC66,-0.21807426704002264
SMY2,0.38718637536493183
UMP1,-1.7279119089449546
YBR174C,-0.07958806784460126
SWD3,0.4481006346474139
ECM31,-0.4885458945223178
EHT1,0.38365747249678783
YBR178W,
FZO1,-1.2960716081586687
DTR1,
RPS6B,-0.20799401109362314
SMP1,0.17101894503693238
YPC1,0.18467891803634373
YBR184W,0.41404612064540736
MBA1,-1.0544272073831857
PCH2,
GDT1,-0.7894395896702804
NTC20,-0.3320192087413618
RPS9B,-0.37812078693243834
YBR190W,-0.3050410551727962
RPL21A,0.4329282485322139
RIM2,-0.012456016035296003
MED8,-0.880201731361212
AIM4,-0.2679148799242972
MSI1,-0.2512541473866303
PGI1,0.22909701664891724
YBR197C,-1.8176705614636655
TAF5,-0.9175950661916605
KTR4,-0.9827229729143951
BEM1,-1.0666489321288015
DER1,-0.34433134165724066
MCM7,1.2564752862654398
COS111,0.3714995135978034
LDH1,-1.2952903594631477
KTR3,-0.6993261021559611
YBR206W,-0.6993261021559611
FTH1,0.15848514601338604
"DUR1,2",-1.6775753558433193
YBR209W,
ERV15,-0.3993537703368055
AME1,-0.20555371315412074
NGR1,-0.7477132274273837
MET8,-0.7731623972672796
SDS24,0.13924144595323007
HPC2,0.4997979602484808
YBP1,-1.1569709232359484
ATG12,-1.12234331658048
PYC2,0.20388805097114826
YBR219C,
YBR220C,-0.4890874528887279
PDB1,-0.2642818929939681
PCS60,-0.6057695497520363
TDP1,-1.006774148110436
YBR224W,
YBR225W,
YBR226C,
MCX1,-1.3461921310946368
SLX1,-1.0030864473354102
ROT2,-0.3180061887211778
OM14,-0.32686795584045925
SWC5,-1.4134921090695265
YBR232C,
PBP2,0.32879814170346666
ARC40,-0.26516000191818456
VHC1,-1.3502735442060754
ABD1,-0.15256765669015593
PRP5,-1.396488911769552
YBR238C,0.6730191174164917
ERT1,-0.27831697618473594
THI2,0.07343455700092516
YBR241C,0.1829042277364259
YBR242W,-0.30276165782488285
ALG7,-1.1295636917137717
GPX2,-0.28331345777070727
ISW1,-0.7617378508512047
RRT2,-1.1083065931446932
ENP1,-1.1200654295038834
HIS7,-0.189990354458903
ARO4,-0.1734171884576048
SPO23,-1.036520413582
MRPS5,-0.6011069626529268
DUT1,-0.4221592584827283
SRB6,-0.4081626472509141
TRS20,-1.1491350779310192
MTC4,-0.9169551048119633
RIB5,0.2665243011039138
POP4,-0.9999971271249866
SHG1,-0.9589341505442013
YBR259W,-0.7777641747922983
RGD1,-0.20026419362533154
TAE1,-0.46171633648363475
MIC12,-1.306502557638427
SHM1,-1.1375880845858166
YPT10,-1.6239019022526078
TSC10,-0.16628304974614938
SLM6,
REI1,0.034515422880695645
MRPL37,-1.5163049195823781
SDH8,-0.8351724408385444
BIT2,0.20278805860892746
EFM2,-1.9681888532677698
HSM3,-0.30028732581232287
UBX7,-0.5437504076726283
CHK1,-1.524489729100436
RIF1,-1.9999943655500347
PPS1,-0.6998672159996202
YBR277C,
DPB3,-1.0231285817073639
PAF1,-0.04003012037112441
SAF1,-0.4337113475629657
DUG2,-0.43403560941295805
MRPL27,-0.09511186235901015
SSH1,-0.20895060940650012
YBR284W,0.36138746781142395
YBR285W,-1.0265861564376628
APE3,-0.6373584115521798
YBR287W,0.5072833184943297
APM3,-0.8182341603915715
SNF5,-1.3733470078230843
BSD2,-0.6889077651884437
CTP1,-1.0665225056122871
YBR292C,
VBA2,-0.25933364879964405
SUL1,
PCA1,-0.945126027201689
PHO89,-0.22277733659916255
MAL33,-0.6457097357861006
MAL31,-0.1909337845312562
MAL32,
YBR300C,
PAU24,
COS2,
RER1,-0.24077400359691747
YCL002C,-1.2441858506808368
PGS1,-0.3685026958297346
LDB16,-1.2522554496016358
YCL007C,
STP22,-0.6338119930185293
ILV6,-1.0534581453379026
SGF29,-0.4270391242629694
GBP2,-1.3449312920709833
BUD3,-0.6336422897064642
DCC1,-0.4471041478481288
NFS1,-0.5925197494415189
LEU2,-inf
YCL019W,
YCL020W,
YCL022C,
YCL023C,
KCC4,-0.5523181648062367
AGP1,0.14390423675173736
FUS1,
RNQ1,-0.8034384555164298
BIK1,-0.7504992920213649
HIS4,0.8025923990282715
RRP7,-0.3632327107465496
STE50,-1.0784527126028172
MXR2,-1.624532450017921
LSB5,-1.2139945094339728
GRX1,-0.9214523802778372
GFD2,0.0812034684325118
SRO9,-1.3136571205140957
ATG22,0.39649108012953604
GID7,0.5456992684188675
GLK1,0.32477255244672687
YCL041C,
YCL042W,-1.3269880139177967
PDI1,-0.8727336839708411
MGR1,0.013751862450623875
EMC1,-1.5234952323305526
YCL046W,
POF1,-0.6929516615725726
SPS22,
YCL049C,-1.5154168844580234
APA1,-0.48321770315310086
LRE1,-0.7403629576953508
PBN1,-1.2508785394956785
SPB1,-0.01309314654536653
KAR4,-1.0825318561036728
PEX34,-0.6503700656697093
PRD1,-0.48728617038699884
FYV5,
KRR1,-1.3067916977633622
MRC1,-0.6555662819951049
VAC17,-0.02088001742677381
CHA1,0.15620335601263236
YCL065W,
HMLALPHA1,
HMLALPHA2,
YCL068C,
VBA3,
[],
YCL074W,
YCL075W,
YCL076W,
YCR001W,
CDC10,-0.5328955377276587
MRPL32,-1.1369763119184384
YCP4,-0.12853688357060022
CIT2,0.40259587042010647
YCR006C,
YCR007C,0.18288305419379736
SAT4,0.07939807256521902
RVS161,-0.34536243229402874
ADY2,-0.5444298815979485
ADP1,1.6361454846169021
PGK1,0.5986881574678229
YCR013C,
POL4,-0.8780082693921658
CTO1,-0.529012637814974
YCR016W,-0.7680516894195177
CWH43,-0.18757020309800865
SRD1,
MAK32,-0.3091242359017796
PET18,-1.0372687357215247
HSP30,-0.5044786674030464
YCR022C,-0.431058114414296
YCR023C,-1.424664212021841
SLM5,0.07824938297230055
YCR025C,-0.3599108499940531
NPP1,-0.8350512052471002
RHB1,-0.15620116223097558
FEN2,-1.085914726007597
SYP1,0.012683194973544865
RPS14A,-0.5130956003682474
BPH1,0.10289403334361857
SNT1,-0.29315335121574027
ELO2,0.678765461936873
RRP43,-0.5445072008614744
RBK1,-0.7047863721131069
PHO87,-1.5729597467926233
BUD5,
MATALPHA2,
MATALPHA1,
YCR041W,
TAF2,-0.7238113017352834
YCR043C,-0.6195583544196674
PER1,-0.16929168712177756
RRT12,
IMG1,0.47796555583053824
BUD23,-0.3661671110981457
ARE1,-0.6948906932629955
YCR049C,
YCR050C,
YCR051W,-0.34273733388906447
RSC6,-0.18848666252679713
THR4,-1.2343608707423863
CTR86,0.3462340632723704
PWP2,-0.9836907999313835
YIH1,-0.713296875326356
TAH1,-1.9408174548439687
YCR061W,-0.14772927095933053
BUD31,-0.5202282440835715
YCR064C,-0.6007068548313192
HCM1,0.740157919537471
RAD18,-0.4286002866823173
SED4,-0.49670818015251683
ATG15,-0.23544137648131525
CPR4,-0.4673208782672349
IMG2,0.23577214352007214
RSA4,0.07965334865583795
SSK22,-0.22862095179879027
ERS1,-0.8220948118513896
FUB1,-1.7943565334376217
PAT1,-1.257541256031197
PTC6,-1.0784795266429548
SRB8,-1.8797694344169003
AHC2,-0.7171042344166914
TRX3,-0.5762103737981246
TUP1,-0.70865927475033
YCR085W,
CSM1,-0.4661132513771449
YCR087W,
ABP1,-1.8408833213810283
FIG2,-0.3023469348061587
YCR090C,-1.197509869645784
KIN82,-0.3270305045301578
MSH3,-0.696368801262131
CDC39,-1.6574792273850996
CDC50,-1.1262158945831162
OCA4,-0.18979789965037064
HMRA2,
[],
GIT1,-0.8127794316231789
YCR099C,-0.5446995399254053
EMA35,-0.5916085460666816
YCR101C,
YCR102C,0.8182546034757889
PAU3,
ADH7,
RDS1,-0.7952138742982449
AAD3,-1.0236132061535468
RMD1,-0.712468887202502
NHP10,-0.40950086117327
MCD1,0.3888923631970478
ATP16,0.7744503809384611
MED2,0.19499128981819958
PTC1,0.05608250052548858
RPT2,-0.1599321839092811
APC11,-1.873589994436192
YDL009C,
GRX6,0.11167708416598288
YDL011C,
YDL012C,-0.41743648807903
SLX5,-0.38681666512278845
NOP1,-0.3023796863583277
TSC13,-0.9623281789033955
YDL016C,
CDC7,-0.47483447145507096
ERP3,-0.9796006340603558
OSH2,-0.4433521383843049
RPN4,-1.1335360126299223
GPM2,-0.7488665581051794
GPD1,0.9987382103484714
YDL023C,
DIA3,-0.8307015558434445
RTK1,-0.4613325578199605
YDL026W,
MRX9,-0.6855620171387882
MPS1,-0.1716140802143462
ARP2,-0.7587708661733297
PRP9,-0.5479192805222706
DBP10,-1.1197119949351597
YDL032W,
SLM3,-0.11900868044850732
YDL034W,
GPR1,-0.7007079974623993
PUS9,-1.0780775227357386
BSC1,
[],
PRM7,
NAT1,-0.23726219572687324
YDL041W,-0.33063676566839106
SIR2,-0.5745375701364992
PRP11,-0.26353755096105314
MTF2,-0.6239208291149758
FAD1,0.40111387494274275
NPC2,-0.14237527483740564
SIT4,0.5540322028875417
STP4,0.5876984446925393
KNH1,1.072856930150122
YDL050C,
LHP1,-0.28722023524632956
SLC1,-0.042751791155408725
PBP4,0.4613276874437604
MCH1,-0.5508173869704915
PSA1,0.7529336305717287
MBP1,-0.644977268597656
YDL057W,-0.348724581349269
USO1,-1.4107410369857254
RAD59,-0.8622101742974824
TSR1,1.5106290085204988
RPS29B,-0.8666308758577861
YDL062W,
SYO1,-0.2896654739933249
UBC9,-0.8502652074624191
PEX19,-0.8989067770047265
IDP1,-0.7355382366543344
COX9,-1.170511388000203
YDL068W,
CBS1,-0.06555908546829237
BDF2,-2.909981241510284
YDL071C,-1.2088270713981677
YET3,-1.5555998610747874
AHK1,-0.25872928157400565
BRE1,-1.2039884252308966
RPL31A,-0.2987769476639377
RXT3,0.47466702670515293
VAM6,-0.899753114034203
MDH3,-0.9471945195347873
MRK1,-0.4387866348061298
THI3,0.37146384793233267
RPP1A,-1.1627006696430584
RPL13A,0.7804918738476925
RPS16B,-0.8887281107517611
SUB2,-0.3482574162593437
NDE2,-0.7676341117714465
YDL086W,-1.13751018356127
LUC7,-1.6065668219432796
ASM4,0.045158180927793445
NUR1,-0.7463922319361851
RAM1,-0.2260706835816766
UBX3,-0.4262630882574543
SRP14,-0.957494824536453
PMT5,-1.181086138362038
YDL094C,
PMT1,0.21740669292867132
OPI6,
RPN6,-0.8351547211772345
SNU23,0.6123957887795148
BUG1,-0.6540673856638408
GET3,-1.1454535267535304
DUN1,-0.2510761138966302
POL3,-1.4934113188511313
QRI1,-0.7989909967112006
QRI7,-1.0131068079496721
NSE4,-1.7184289223486378
PHO2,-0.6630210403561678
MSS2,-0.5302260717671672
KIN28,-0.7460402781501987
YDL109C,-0.27541623194374854
TMA17,-0.516103748941835
RRP42,-0.7440560597918013
TRM3,-0.4089765002446635
ATG20,-0.6223186098355971
YDL114W,
IWR1,-0.9516745666863127
NUP84,0.19220843016766853
CYK3,-0.45195655134017354
YDL118W,
HEM25,-0.6304802090594546
YFH1,-0.16071549826421005
EXP1,-0.6762309684239458
UBP1,-0.7752797778909875
SNA4,-1.0208292718698146
YDL124W,-0.509223824721027
HNT1,0.9274743509051442
CDC48,-1.2031271514261448
PCL2,-0.12074806123680037
VCX1,-0.7391095920200605
YDL129W,0.603930403793469
RPP1B,-0.2185496969543692
LYS21,0.5308105339185598
CDC53,-0.921272180308434
SRF1,1.0726600447763648
PPH21,0.5865583773092169
RDI1,0.0981117107319589
RPL35B,0.04879883301749821
ARF2,0.380416887928793
RGT2,1.2253669532049019
SCM3,-1.8045318781169133
RPO21,-0.7517721662716434
BPL1,-0.35896329049679565
CRD1,-0.9566367186146785
CCT4,-0.9269215343942703
YDL144C,-0.24788309098764838
COP1,0.2408920736625353
LDB17,-0.6848705630788423
RPN5,-0.27248707599800515
NOP14,-0.6800626635072282
ATG9,-0.05212293311319094
RPC53,-0.7530027783054001
BUD30,
YDL152W,
SAS10,-0.45351901256199056
MSH5,-0.4546246509812235
CLB3,-0.606270489033605
CMR1,-0.4392759177117016
YDL157C,-1.0945674643012673
YDL158C,-1.0945674643012673
STE7,-0.7429559482205939
DHH1,-0.6957085642399035
ENT1,-0.2385966174128935
YDL162C,
YDL163W,
CDC9,-0.5834861112039729
CDC36,-1.1768208391476236
FAP7,-1.434858769801556
NRP1,-0.16475820122468665
SFA1,0.6515339535309659
UGX2,-0.5254626911526881
UGA3,0.46833803585934586
GLT1,0.7258402236417538
YDL172C,
PAR32,-1.0496318311112782
DLD1,-0.9042560680702572
AIR2,-0.3887831429494373
YDL176W,-0.7604060185475081
YDL177C,-0.6413283379220616
DLD2,-0.49915152723764145
PCL9,0.4579121107707831
YDL180W,0.6162628896349984
INH1,0.9930112113551166
LYS20,1.3367014170291984
YDL183C,1.7684666241731497
RPL41A,0.0539614751826063
VMA1,-0.6920363033642989
YDL186W,
YDL187C,-0.5317034180023343
PPH22,-1.0625752983915477
RBS1,-0.8835238856977297
UFD2,-0.31265908667000364
RPL35A,-0.37120271048106
ARF1,0.029216831921402786
NUS1,-1.8912095221576921
SNF3,-0.6859930063947379
SEC31,-0.0828632569518879
YDL196W,
ASF2,-0.21201224871571878
GGC1,0.9493697496369125
YDL199C,-0.17422106590662523
MGT1,-0.2724704784276559
TRM8,-0.6998147406284252
MRPL11,-0.49320431267216414
ACK1,-0.559906336997015
RTN2,-0.5112059446312882
HEM3,-0.738156050437385
YDL206W,-0.3795577438574407
GLE1,-1.335378164288291
NHP2,-1.3031275853959636
CWC2,-0.15277005274479905
UGA4,-1.112974601361726
YDL211C,0.01694558163021309
SHR3,-0.7741605207663422
NOP6,-1.1373050432456528
PRR2,-0.3360958477210829
GDH2,0.40350077562917264
RRI1,-1.539729935235301
TIM22,-0.016332954547323197
YDL218W,-0.2891384934629464
DTD1,-0.841610491096997
CDC13,-0.6331196900133378
YDL221W,
FMP45,0.25030398131043086
HBT1,-0.6944304119015268
WHI4,0.3495540168668221
SHS1,-0.6836448052503563
GCS1,-0.5126416073694378
HO,
YDL228C,
SSB1,-0.7534141523087774
PTP1,-0.4939124020454839
BRE4,-0.2435086747333326
OST4,-0.3063498871279382
MFG1,-0.7735346710615696
GYP7,-1.066618982018678
YPD1,-0.08967311310940307
PHO13,-0.8919767499025015
AIM6,-0.8651648574793445
GUD1,-0.6638703123092196
ADY3,-0.11252199518891537
LRG1,-0.1991433895658563
YDL241W,-0.8457088579582992
YDL242W,
AAD4,-0.5989851516323084
THI13,
HXT15,
SOR2,
MPH2,
COS7,-0.23067309904550282
NTH1,0.021226624362894242
YRB1,-0.5794344721816413
RCR2,-0.6117843699270162
RAD57,-0.8182449861386818
MAF1,-0.18410169650967667
SOK1,-0.7914255014872777
TRP1,-0.15200575082901935
YDR008C,
GAL3,-0.12070473694400619
YDR010C,
SNQ2,0.6296929762286894
RPL4B,-1.0798932005933395
PSF1,0.10413632449735033
RAD61,-0.9085434100295124
YDR015C,
DAD1,-0.7071813858366625
KCS1,-0.1541353776769796
YDR018C,-0.028987712802627463
GCV1,-0.23034063439775565
DAS2,-0.6318246911505474
FAL1,-1.2665021774859992
ATG31,-0.5134574899867026
SES1,-0.6581505812907809
FYV1,-0.6128108847237277
RPS11A,0.39798846418371703
NSI1,0.313548126343985
VPS54,-0.4726004584094552
REG1,-0.9549707929631994
YDR029W,
RAD28,0.13048027701574316
MIX14,-1.2801132051714088
PST2,0.9283858303997148
MRH1,-0.4048863199208137
LYS14,0.016980832272300184
ARO3,0.8613708598968319
EHD3,0.23517593388202584
KRS1,-1.1318668579881832
ENA5,
ENA2,
ENA1,
RSM10,-0.41420922234748314
YDR042C,-0.20535631289853207
NRG1,1.0743386929641083
HEM13,-0.22567624128876052
RPC11,-0.31886099790838873
BAP3,0.9587273616881085
HEM12,-0.12867434840821623
YDR048C,
VMS1,0.05589562027203421
TPI1,0.1691164777714409
DET1,-0.11252562034435165
DBF4,-0.8756912582568477
YDR053W,
CDC34,-1.5217465985148921
PST1,-0.7856448758960886
EMC10,-0.6238919387201172
YOS9,-0.4111039795385958
TGL2,0.6598638495420266
UBC5,0.40262121998607636
MAK21,-0.4358237781865597
YDR061W,-0.170824922910513
LCB2,-1.3564741456996208
AIM7,-0.4227344829209505
RPS13,-1.014366321108473
RRG1,0.32280336532579845
RTR2,-0.7746565431524308
OCA6,-0.9544549861790772
DOS2,-0.9934004298802215
DOA4,-0.7841353493721304
FMP16,0.0018217046873383325
PAA1,-0.10689338655869118
IPT1,1.5144939165601947
SNF11,-0.6665801769572948
TPS2,-0.426114815472844
PPH3,-0.48341983478055894
RAD55,-1.215369789046953
SED1,-0.2226990507493687
SHU2,0.059667964235230464
PET100,-1.7953728491243242
VPS41,-1.2839422413071242
PDC2,-1.2298709573587105
STN1,-0.012453209375695273
RRP8,-1.2212024475577694
TVP23,-0.45653125889972657
AFR1,-0.011218097032441143
SSS1,-1.5381686643379657
RRP1,-1.161871318818763
SLU7,0.5670314343756706
VTC5,0.6307946614060818
ILT1,-0.4218972174117903
RLI1,-1.256234897181625
UBC13,0.004896893511030953
DNF2,
YDR094W,0.03465632825782183
YDR095C,
GIS1,0.3550096169141268
MSH6,-0.798548276436919
GRX3,-0.13051869094018276
BMH2,0.2430402234253881
TVP15,-0.9542333762999498
ARX1,-0.9211056932395465
YDR102C,
STE5,0.3143141558360085
SPO71,-1.3158637944520244
TMS1,-2.2027504278411785
ARP10,
TMN2,-0.5315159603636523
TRS85,-0.6913901953671973
YDR109C,0.4667335460204294
FOB1,-1.287041270187574
ALT2,-0.22954979920594543
IRC2,
PDS1,-0.13692611839808766
YDR114C,
MRX14,-0.4636060682115355
MRPL1,-0.7230453312824965
TMA64,-0.8580731363685885
APC4,-0.38061866135440514
VBA4,-1.1789292657333164
TRM1,-0.16018729524411057
